 planet=Earth        Mplanet=  1.00   buffer=nobuffer pCO2=   100.000 pH2O=   500.000 minpH2O=    10.000 pN2=     2.000 pCO=     0.000

                         M_i    N_O   buffer   planet           PCO2     T_q(CH4)  T_q(NH3)             H2O        H2         CO         CO2        CH4        N2         NH3     
 quenched columns     6.31E+24   1   nobuffer  Earth            100.00    746.89   1115.23            2.426E+04  5.508E+02  2.086E+00  5.727E+02  1.740E+03  6.696E+01  1.156E+01
 quenched pressures   6.31E+24   1   nobuffer  Earth            100.00    746.89   1115.23            4.317E+02  9.802E+00  3.713E-02  1.019E+01  3.096E+01  1.106E+00  1.910E-01
 dry pressures        6.31E+24   1   nobuffer  Earth            100.00    746.89   1115.23            0.000E+00  1.034E+01  3.916E-02  1.075E+01  3.265E+01  1.257E+00  2.169E-01

   i   N_O   buffer    planet       Mplanet   PCO2    T_q(CH4)  T_q(NH3)   T[K]    P[bars]      H2O        H2         CO         CO2        CH4        N2         NH3     
   21   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1810.00  4.840E+02  3.468E+02  9.950E+01  1.898E+01  1.753E+01  9.948E-03  1.132E+00  3.116E-02
   22   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1800.00  4.840E+02  3.467E+02  9.958E+01  1.890E+01  1.761E+01  1.080E-02  1.132E+00  3.183E-02
   23   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1790.00  4.840E+02  3.467E+02  9.967E+01  1.881E+01  1.770E+01  1.173E-02  1.131E+00  3.253E-02
   24   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1780.00  4.840E+02  3.466E+02  9.975E+01  1.872E+01  1.778E+01  1.276E-02  1.131E+00  3.324E-02
   25   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1770.00  4.840E+02  3.465E+02  9.983E+01  1.864E+01  1.787E+01  1.388E-02  1.131E+00  3.398E-02
   26   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1760.00  4.840E+02  3.464E+02  9.992E+01  1.855E+01  1.796E+01  1.512E-02  1.130E+00  3.475E-02
   27   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1750.00  4.840E+02  3.463E+02  1.000E+02  1.846E+01  1.805E+01  1.649E-02  1.130E+00  3.554E-02
   28   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1740.00  4.840E+02  3.462E+02  1.001E+02  1.836E+01  1.814E+01  1.800E-02  1.130E+00  3.636E-02
   29   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1730.00  4.840E+02  3.461E+02  1.002E+02  1.827E+01  1.823E+01  1.966E-02  1.129E+00  3.721E-02
   30   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1720.00  4.840E+02  3.461E+02  1.003E+02  1.818E+01  1.832E+01  2.150E-02  1.129E+00  3.809E-02
   31   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1710.00  4.840E+02  3.460E+02  1.004E+02  1.808E+01  1.842E+01  2.353E-02  1.128E+00  3.900E-02
   32   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1700.00  4.840E+02  3.459E+02  1.004E+02  1.799E+01  1.851E+01  2.579E-02  1.128E+00  3.994E-02
   33   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1690.00  4.840E+02  3.458E+02  1.005E+02  1.789E+01  1.861E+01  2.828E-02  1.127E+00  4.091E-02
   34   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1680.00  4.840E+02  3.457E+02  1.006E+02  1.779E+01  1.870E+01  3.105E-02  1.127E+00  4.192E-02
   35   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1670.00  4.840E+02  3.456E+02  1.007E+02  1.769E+01  1.880E+01  3.413E-02  1.126E+00  4.297E-02
   36   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1660.00  4.840E+02  3.455E+02  1.008E+02  1.758E+01  1.890E+01  3.755E-02  1.126E+00  4.406E-02
   37   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1650.00  4.840E+02  3.454E+02  1.009E+02  1.748E+01  1.901E+01  4.136E-02  1.125E+00  4.518E-02
   38   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1640.00  4.840E+02  3.453E+02  1.010E+02  1.737E+01  1.911E+01  4.561E-02  1.125E+00  4.635E-02
   39   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1630.00  4.840E+02  3.452E+02  1.011E+02  1.726E+01  1.921E+01  5.035E-02  1.124E+00  4.756E-02
   40   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1620.00  4.840E+02  3.451E+02  1.012E+02  1.715E+01  1.932E+01  5.564E-02  1.124E+00  4.882E-02
   41   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1610.00  4.840E+02  3.451E+02  1.013E+02  1.704E+01  1.942E+01  6.155E-02  1.123E+00  5.012E-02
   42   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1600.00  4.840E+02  3.450E+02  1.014E+02  1.693E+01  1.953E+01  6.817E-02  1.122E+00  5.148E-02
   43   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1590.00  4.840E+02  3.449E+02  1.014E+02  1.681E+01  1.964E+01  7.559E-02  1.122E+00  5.289E-02
   44   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1580.00  4.840E+02  3.448E+02  1.015E+02  1.669E+01  1.975E+01  8.391E-02  1.121E+00  5.435E-02
   45   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1570.00  4.840E+02  3.447E+02  1.016E+02  1.657E+01  1.987E+01  9.326E-02  1.120E+00  5.587E-02
   46   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1560.00  4.840E+02  3.446E+02  1.017E+02  1.645E+01  1.998E+01  1.038E-01  1.119E+00  5.745E-02
   47   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1550.00  4.840E+02  3.445E+02  1.018E+02  1.632E+01  2.009E+01  1.156E-01  1.119E+00  5.910E-02
   48   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1540.00  4.840E+02  3.444E+02  1.019E+02  1.620E+01  2.021E+01  1.289E-01  1.118E+00  6.080E-02
   49   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1530.00  4.840E+02  3.444E+02  1.019E+02  1.607E+01  2.033E+01  1.439E-01  1.117E+00  6.258E-02
   50   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1520.00  4.840E+02  3.443E+02  1.020E+02  1.593E+01  2.045E+01  1.609E-01  1.116E+00  6.443E-02
   51   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1510.00  4.840E+02  3.442E+02  1.021E+02  1.580E+01  2.057E+01  1.801E-01  1.115E+00  6.635E-02
   52   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1500.00  4.840E+02  3.441E+02  1.022E+02  1.566E+01  2.069E+01  2.017E-01  1.114E+00  6.835E-02
   53   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1490.00  4.840E+02  3.441E+02  1.022E+02  1.551E+01  2.081E+01  2.263E-01  1.114E+00  7.043E-02
   54   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1480.00  4.840E+02  3.440E+02  1.023E+02  1.537E+01  2.094E+01  2.540E-01  1.113E+00  7.259E-02
   55   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1470.00  4.840E+02  3.440E+02  1.023E+02  1.522E+01  2.106E+01  2.855E-01  1.112E+00  7.484E-02
   56   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1460.00  4.840E+02  3.439E+02  1.023E+02  1.506E+01  2.119E+01  3.212E-01  1.111E+00  7.718E-02
   57   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1450.00  4.840E+02  3.439E+02  1.024E+02  1.490E+01  2.131E+01  3.618E-01  1.110E+00  7.961E-02
   58   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1440.00  4.840E+02  3.439E+02  1.024E+02  1.473E+01  2.144E+01  4.078E-01  1.109E+00  8.213E-02
   59   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1430.00  4.840E+02  3.439E+02  1.023E+02  1.456E+01  2.156E+01  4.600E-01  1.108E+00  8.475E-02
   60   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1420.00  4.840E+02  3.439E+02  1.023E+02  1.439E+01  2.169E+01  5.192E-01  1.106E+00  8.747E-02
   61   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1410.00  4.840E+02  3.440E+02  1.023E+02  1.420E+01  2.182E+01  5.864E-01  1.105E+00  9.029E-02
   62   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1400.00  4.840E+02  3.440E+02  1.022E+02  1.401E+01  2.194E+01  6.627E-01  1.104E+00  9.321E-02
   63   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1390.00  4.840E+02  3.441E+02  1.021E+02  1.381E+01  2.207E+01  7.492E-01  1.103E+00  9.623E-02
   64   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1380.00  4.840E+02  3.443E+02  1.019E+02  1.361E+01  2.219E+01  8.471E-01  1.102E+00  9.935E-02
   65   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1370.00  4.840E+02  3.444E+02  1.018E+02  1.339E+01  2.231E+01  9.577E-01  1.101E+00  1.026E-01
   66   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1360.00  4.840E+02  3.446E+02  1.016E+02  1.317E+01  2.243E+01  1.083E+00  1.100E+00  1.059E-01
   67   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1350.00  4.840E+02  3.449E+02  1.013E+02  1.293E+01  2.255E+01  1.223E+00  1.099E+00  1.093E-01
   68   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1340.00  4.840E+02  3.451E+02  1.010E+02  1.269E+01  2.266E+01  1.382E+00  1.098E+00  1.128E-01
   69   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1330.00  4.840E+02  3.455E+02  1.006E+02  1.243E+01  2.277E+01  1.559E+00  1.097E+00  1.164E-01
   70   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1320.00  4.840E+02  3.459E+02  1.002E+02  1.216E+01  2.287E+01  1.757E+00  1.096E+00  1.200E-01
   71   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1310.00  4.840E+02  3.463E+02  9.970E+01  1.188E+01  2.296E+01  1.978E+00  1.095E+00  1.237E-01
   72   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1300.00  4.840E+02  3.469E+02  9.914E+01  1.158E+01  2.305E+01  2.222E+00  1.095E+00  1.275E-01
   73   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1290.00  4.840E+02  3.475E+02  9.850E+01  1.127E+01  2.313E+01  2.492E+00  1.094E+00  1.313E-01
   74   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1280.00  4.840E+02  3.481E+02  9.778E+01  1.095E+01  2.320E+01  2.789E+00  1.093E+00  1.351E-01
   75   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1270.00  4.840E+02  3.489E+02  9.698E+01  1.062E+01  2.326E+01  3.113E+00  1.093E+00  1.390E-01
   76   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1260.00  4.840E+02  3.497E+02  9.608E+01  1.027E+01  2.330E+01  3.465E+00  1.093E+00  1.428E-01
   77   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1250.00  4.840E+02  3.506E+02  9.510E+01  9.918E+00  2.333E+01  3.847E+00  1.093E+00  1.466E-01
   78   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1240.00  4.840E+02  3.517E+02  9.403E+01  9.550E+00  2.335E+01  4.257E+00  1.093E+00  1.504E-01
   79   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1230.00  4.840E+02  3.527E+02  9.286E+01  9.174E+00  2.336E+01  4.696E+00  1.093E+00  1.542E-01
   80   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1220.00  4.840E+02  3.539E+02  9.161E+01  8.790E+00  2.335E+01  5.163E+00  1.093E+00  1.579E-01
   81   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1210.00  4.840E+02  3.552E+02  9.026E+01  8.399E+00  2.332E+01  5.658E+00  1.094E+00  1.615E-01
   82   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1200.00  4.840E+02  3.566E+02  8.883E+01  8.005E+00  2.327E+01  6.178E+00  1.094E+00  1.651E-01
   83   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1190.00  4.840E+02  3.580E+02  8.731E+01  7.608E+00  2.320E+01  6.724E+00  1.095E+00  1.686E-01
   84   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1180.00  4.840E+02  3.595E+02  8.572E+01  7.210E+00  2.312E+01  7.291E+00  1.096E+00  1.719E-01
   85   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1170.00  4.840E+02  3.611E+02  8.405E+01  6.814E+00  2.301E+01  7.880E+00  1.098E+00  1.752E-01
   86   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1160.00  4.840E+02  3.627E+02  8.231E+01  6.421E+00  2.289E+01  8.488E+00  1.099E+00  1.784E-01
   87   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1150.00  4.840E+02  3.644E+02  8.050E+01  6.034E+00  2.275E+01  9.113E+00  1.100E+00  1.814E-01
   88   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1140.00  4.840E+02  3.662E+02  7.864E+01  5.653E+00  2.258E+01  9.753E+00  1.102E+00  1.843E-01
   89   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1130.00  4.840E+02  3.680E+02  7.672E+01  5.281E+00  2.240E+01  1.041E+01  1.104E+00  1.871E-01
   90   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1120.00  4.840E+02  3.699E+02  7.475E+01  4.919E+00  2.220E+01  1.107E+01  1.105E+00  1.898E-01
   91   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1110.00  4.840E+02  3.718E+02  7.275E+01  4.569E+00  2.198E+01  1.174E+01  1.107E+00  1.923E-01
   92   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1100.00  4.840E+02  3.737E+02  7.071E+01  4.231E+00  2.175E+01  1.242E+01  1.109E+00  1.947E-01
   93   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1090.00  4.840E+02  3.757E+02  6.864E+01  3.907E+00  2.149E+01  1.310E+01  1.111E+00  1.969E-01
   94   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1080.00  4.840E+02  3.777E+02  6.655E+01  3.597E+00  2.122E+01  1.378E+01  1.114E+00  1.990E-01
   95   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1070.00  4.840E+02  3.797E+02  6.444E+01  3.301E+00  2.093E+01  1.447E+01  1.116E+00  2.010E-01
   96   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1060.00  4.840E+02  3.817E+02  6.232E+01  3.022E+00  2.063E+01  1.515E+01  1.118E+00  2.028E-01
   97   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1050.00  4.840E+02  3.837E+02  6.019E+01  2.757E+00  2.032E+01  1.583E+01  1.121E+00  2.045E-01
   98   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1040.00  4.840E+02  3.857E+02  5.806E+01  2.508E+00  1.999E+01  1.651E+01  1.123E+00  2.060E-01
   99   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1030.00  4.840E+02  3.877E+02  5.593E+01  2.275E+00  1.965E+01  1.718E+01  1.126E+00  2.074E-01
  100   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1020.00  4.840E+02  3.898E+02  5.381E+01  2.058E+00  1.930E+01  1.785E+01  1.128E+00  2.087E-01
  101   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1010.00  4.840E+02  3.918E+02  5.170E+01  1.856E+00  1.895E+01  1.851E+01  1.131E+00  2.098E-01
  102   1    nobuffer  Earth         1.00    100.00    746.89   1115.23   1000.00  4.840E+02  3.938E+02  4.960E+01  1.668E+00  1.858E+01  1.916E+01  1.133E+00  2.107E-01
  103   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    990.00  4.840E+02  3.957E+02  4.753E+01  1.495E+00  1.821E+01  1.980E+01  1.136E+00  2.115E-01
  104   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    980.00  4.840E+02  3.977E+02  4.547E+01  1.336E+00  1.784E+01  2.043E+01  1.139E+00  2.121E-01
  105   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    970.00  4.840E+02  3.996E+02  4.345E+01  1.190E+00  1.746E+01  2.105E+01  1.141E+00  2.126E-01
  106   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    960.00  4.840E+02  4.015E+02  4.145E+01  1.057E+00  1.708E+01  2.166E+01  1.144E+00  2.130E-01
  107   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    950.00  4.840E+02  4.034E+02  3.949E+01  9.355E-01  1.669E+01  2.225E+01  1.147E+00  2.131E-01
  108   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    940.00  4.840E+02  4.052E+02  3.756E+01  8.256E-01  1.631E+01  2.283E+01  1.149E+00  2.131E-01
  109   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    930.00  4.840E+02  4.070E+02  3.567E+01  7.262E-01  1.593E+01  2.340E+01  1.152E+00  2.130E-01
  110   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    920.00  4.840E+02  4.088E+02  3.382E+01  6.368E-01  1.555E+01  2.395E+01  1.155E+00  2.127E-01
  111   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    910.00  4.840E+02  4.105E+02  3.201E+01  5.565E-01  1.517E+01  2.449E+01  1.158E+00  2.122E-01
  112   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    900.00  4.840E+02  4.122E+02  3.025E+01  4.848E-01  1.480E+01  2.501E+01  1.161E+00  2.115E-01
  113   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    890.00  4.840E+02  4.138E+02  2.853E+01  4.209E-01  1.443E+01  2.552E+01  1.163E+00  2.107E-01
  114   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    880.00  4.840E+02  4.154E+02  2.687E+01  3.641E-01  1.407E+01  2.601E+01  1.166E+00  2.097E-01
  115   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    870.00  4.840E+02  4.170E+02  2.525E+01  3.140E-01  1.372E+01  2.648E+01  1.169E+00  2.085E-01
  116   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    860.00  4.840E+02  4.185E+02  2.368E+01  2.698E-01  1.337E+01  2.694E+01  1.172E+00  2.071E-01
  117   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    850.00  4.840E+02  4.199E+02  2.217E+01  2.310E-01  1.304E+01  2.738E+01  1.175E+00  2.055E-01
  118   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    840.00  4.840E+02  4.213E+02  2.071E+01  1.970E-01  1.271E+01  2.781E+01  1.178E+00  2.038E-01
  119   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    830.00  4.840E+02  4.227E+02  1.930E+01  1.674E-01  1.239E+01  2.822E+01  1.181E+00  2.019E-01
  120   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    820.00  4.840E+02  4.239E+02  1.795E+01  1.417E-01  1.208E+01  2.861E+01  1.184E+00  1.998E-01
  121   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    810.00  4.840E+02  4.252E+02  1.666E+01  1.195E-01  1.179E+01  2.899E+01  1.186E+00  1.975E-01
  122   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    800.00  4.840E+02  4.264E+02  1.542E+01  1.004E-01  1.150E+01  2.934E+01  1.189E+00  1.950E-01
  123   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    790.00  4.840E+02  4.275E+02  1.424E+01  8.399E-02  1.123E+01  2.968E+01  1.192E+00  1.923E-01
  124   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    780.00  4.840E+02  4.286E+02  1.311E+01  6.996E-02  1.097E+01  3.001E+01  1.195E+00  1.895E-01
  125   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    770.00  4.840E+02  4.296E+02  1.205E+01  5.802E-02  1.072E+01  3.032E+01  1.198E+00  1.864E-01
  126   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    760.00  4.840E+02  4.305E+02  1.104E+01  4.790E-02  1.048E+01  3.061E+01  1.201E+00  1.832E-01
  127   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    750.00  4.840E+02  4.315E+02  1.008E+01  3.937E-02  1.026E+01  3.088E+01  1.204E+00  1.799E-01
  128   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    740.00  4.840E+02  4.323E+02  9.183E+00  3.219E-02  1.005E+01  3.114E+01  1.207E+00  1.763E-01
  129   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    730.00  4.840E+02  4.331E+02  8.339E+00  2.620E-02  9.846E+00  3.138E+01  1.210E+00  1.726E-01
  130   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    720.00  4.840E+02  4.339E+02  7.548E+00  2.121E-02  9.659E+00  3.161E+01  1.213E+00  1.688E-01
  131   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    710.00  4.840E+02  4.346E+02  6.810E+00  1.707E-02  9.484E+00  3.182E+01  1.216E+00  1.648E-01
  132   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    700.00  4.840E+02  4.352E+02  6.124E+00  1.367E-02  9.320E+00  3.202E+01  1.219E+00  1.607E-01
  133   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    690.00  4.840E+02  4.358E+02  5.487E+00  1.087E-02  9.168E+00  3.220E+01  1.222E+00  1.564E-01
  134   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    680.00  4.840E+02  4.364E+02  4.899E+00  8.598E-03  9.028E+00  3.236E+01  1.225E+00  1.521E-01
  135   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    670.00  4.840E+02  4.369E+02  4.357E+00  6.753E-03  8.896E+00  3.252E+01  1.228E+00  1.476E-01
  136   1    nobuffer  Earth         1.00    100.00    746.89   1115.23    660.00  4.840E+02  4.372E+02  3.862E+00  5.261E-03  8.763E+00  3.266E+01  1.231E+00  1.432E-01
  137   1    nobuffer  Earth         1.00    100.00    746.90   1115.23    650.00  4.839E+02  4.375E+02  3.415E+00  4.052E-03  8.587E+00  3.285E+01  1.233E+00  1.390E-01
