 planet=Earth        Mplanet=  1.00   buffer=nobuffer pCO2=   100.000 pH2O=   500.000 minpH2O=    10.000 pN2=     2.000 pCO=     0.000

                         M_i    N_O   buffer   planet           PCO2     T_q(CH4)  T_q(NH3)             H2O        H2         CO         CO2        CH4        N2         NH3     
 quenched columns     6.31E+23   1   nobuffer  Earth            100.00    738.14   1110.51            2.781E+04  1.963E+02  2.281E+00  2.174E+03  1.381E+02  7.230E+01  8.686E-01
 quenched pressures   6.31E+23   1   nobuffer  Earth            100.00    738.14   1110.51            5.400E+02  3.811E+00  4.429E-02  4.221E+01  2.682E+00  1.391E+00  1.671E-02
 dry pressures        6.31E+23   1   nobuffer  Earth            100.00    738.14   1110.51            0.000E+00  7.487E+00  8.701E-02  8.292E+01  5.269E+00  2.758E+00  3.313E-02

   i   N_O   buffer    planet       Mplanet   PCO2    T_q(CH4)  T_q(NH3)   T[K]    P[bars]      H2O        H2         CO         CO2        CH4        N2         NH3     
   14   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1880.00  5.902E+02  5.332E+02  1.102E+01  3.432E+00  4.110E+01  9.068E-07  1.399E+00  1.115E-03
   15   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1870.00  5.902E+02  5.332E+02  1.104E+01  3.409E+00  4.112E+01  9.796E-07  1.399E+00  1.139E-03
   16   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1860.00  5.902E+02  5.332E+02  1.107E+01  3.386E+00  4.115E+01  1.059E-06  1.399E+00  1.165E-03
   17   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1850.00  5.902E+02  5.332E+02  1.109E+01  3.362E+00  4.117E+01  1.146E-06  1.399E+00  1.191E-03
   18   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1840.00  5.902E+02  5.332E+02  1.111E+01  3.339E+00  4.119E+01  1.241E-06  1.399E+00  1.218E-03
   19   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1830.00  5.902E+02  5.331E+02  1.114E+01  3.315E+00  4.122E+01  1.344E-06  1.399E+00  1.246E-03
   20   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1820.00  5.902E+02  5.331E+02  1.116E+01  3.291E+00  4.124E+01  1.458E-06  1.399E+00  1.275E-03
   21   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1810.00  5.902E+02  5.331E+02  1.119E+01  3.267E+00  4.126E+01  1.583E-06  1.399E+00  1.305E-03
   22   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1800.00  5.902E+02  5.331E+02  1.121E+01  3.243E+00  4.129E+01  1.719E-06  1.399E+00  1.336E-03
   23   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1790.00  5.902E+02  5.330E+02  1.123E+01  3.219E+00  4.131E+01  1.870E-06  1.399E+00  1.369E-03
   24   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1780.00  5.902E+02  5.330E+02  1.126E+01  3.194E+00  4.134E+01  2.034E-06  1.399E+00  1.402E-03
   25   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1770.00  5.902E+02  5.330E+02  1.128E+01  3.169E+00  4.136E+01  2.216E-06  1.399E+00  1.436E-03
   26   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1760.00  5.902E+02  5.330E+02  1.131E+01  3.144E+00  4.139E+01  2.416E-06  1.399E+00  1.472E-03
   27   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1750.00  5.902E+02  5.329E+02  1.133E+01  3.119E+00  4.141E+01  2.636E-06  1.399E+00  1.509E-03
   28   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1740.00  5.902E+02  5.329E+02  1.136E+01  3.094E+00  4.144E+01  2.879E-06  1.399E+00  1.547E-03
   29   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1730.00  5.902E+02  5.329E+02  1.138E+01  3.068E+00  4.146E+01  3.148E-06  1.399E+00  1.587E-03
   30   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1720.00  5.902E+02  5.329E+02  1.141E+01  3.042E+00  4.149E+01  3.444E-06  1.399E+00  1.628E-03
   31   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1710.00  5.902E+02  5.328E+02  1.144E+01  3.016E+00  4.151E+01  3.773E-06  1.399E+00  1.670E-03
   32   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1700.00  5.902E+02  5.328E+02  1.146E+01  2.990E+00  4.154E+01  4.137E-06  1.399E+00  1.715E-03
   33   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1690.00  5.902E+02  5.328E+02  1.149E+01  2.964E+00  4.157E+01  4.540E-06  1.399E+00  1.761E-03
   34   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1680.00  5.902E+02  5.328E+02  1.152E+01  2.937E+00  4.159E+01  4.988E-06  1.399E+00  1.808E-03
   35   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1670.00  5.902E+02  5.327E+02  1.154E+01  2.910E+00  4.162E+01  5.485E-06  1.399E+00  1.858E-03
   36   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1660.00  5.902E+02  5.327E+02  1.157E+01  2.883E+00  4.165E+01  6.039E-06  1.399E+00  1.909E-03
   37   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1650.00  5.902E+02  5.327E+02  1.160E+01  2.856E+00  4.167E+01  6.656E-06  1.399E+00  1.963E-03
   38   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1640.00  5.902E+02  5.326E+02  1.162E+01  2.829E+00  4.170E+01  7.344E-06  1.399E+00  2.018E-03
   39   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1630.00  5.902E+02  5.326E+02  1.165E+01  2.801E+00  4.173E+01  8.111E-06  1.399E+00  2.076E-03
   40   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1620.00  5.902E+02  5.326E+02  1.168E+01  2.774E+00  4.176E+01  8.969E-06  1.398E+00  2.136E-03
   41   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1610.00  5.902E+02  5.326E+02  1.171E+01  2.746E+00  4.179E+01  9.930E-06  1.398E+00  2.199E-03
   42   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1600.00  5.902E+02  5.325E+02  1.173E+01  2.718E+00  4.181E+01  1.101E-05  1.398E+00  2.264E-03
   43   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1590.00  5.902E+02  5.325E+02  1.176E+01  2.689E+00  4.184E+01  1.221E-05  1.398E+00  2.332E-03
   44   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1580.00  5.902E+02  5.325E+02  1.179E+01  2.661E+00  4.187E+01  1.357E-05  1.398E+00  2.403E-03
   45   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1570.00  5.902E+02  5.324E+02  1.182E+01  2.632E+00  4.190E+01  1.509E-05  1.398E+00  2.477E-03
   46   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1560.00  5.902E+02  5.324E+02  1.185E+01  2.603E+00  4.193E+01  1.681E-05  1.398E+00  2.554E-03
   47   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1550.00  5.902E+02  5.324E+02  1.188E+01  2.574E+00  4.196E+01  1.875E-05  1.398E+00  2.634E-03
   48   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1540.00  5.902E+02  5.324E+02  1.191E+01  2.545E+00  4.199E+01  2.093E-05  1.398E+00  2.718E-03
   49   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1530.00  5.902E+02  5.323E+02  1.194E+01  2.515E+00  4.202E+01  2.340E-05  1.398E+00  2.805E-03
   50   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1520.00  5.902E+02  5.323E+02  1.197E+01  2.486E+00  4.205E+01  2.620E-05  1.398E+00  2.897E-03
   51   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1510.00  5.902E+02  5.323E+02  1.200E+01  2.456E+00  4.208E+01  2.938E-05  1.398E+00  2.993E-03
   52   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1500.00  5.902E+02  5.322E+02  1.203E+01  2.426E+00  4.211E+01  3.298E-05  1.398E+00  3.093E-03
   53   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1490.00  5.902E+02  5.322E+02  1.206E+01  2.395E+00  4.214E+01  3.708E-05  1.398E+00  3.197E-03
   54   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1480.00  5.902E+02  5.322E+02  1.209E+01  2.365E+00  4.217E+01  4.174E-05  1.398E+00  3.307E-03
   55   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1470.00  5.902E+02  5.321E+02  1.212E+01  2.334E+00  4.220E+01  4.707E-05  1.398E+00  3.422E-03
   56   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1460.00  5.902E+02  5.321E+02  1.215E+01  2.304E+00  4.223E+01  5.315E-05  1.398E+00  3.542E-03
   57   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1450.00  5.902E+02  5.321E+02  1.218E+01  2.273E+00  4.226E+01  6.011E-05  1.398E+00  3.668E-03
   58   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1440.00  5.902E+02  5.321E+02  1.221E+01  2.241E+00  4.229E+01  6.808E-05  1.398E+00  3.800E-03
   59   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1430.00  5.902E+02  5.320E+02  1.224E+01  2.210E+00  4.232E+01  7.724E-05  1.398E+00  3.939E-03
   60   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1420.00  5.902E+02  5.320E+02  1.227E+01  2.179E+00  4.235E+01  8.777E-05  1.398E+00  4.085E-03
   61   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1410.00  5.902E+02  5.320E+02  1.231E+01  2.147E+00  4.238E+01  9.989E-05  1.397E+00  4.238E-03
   62   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1400.00  5.902E+02  5.319E+02  1.234E+01  2.115E+00  4.242E+01  1.139E-04  1.397E+00  4.399E-03
   63   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1390.00  5.902E+02  5.319E+02  1.237E+01  2.083E+00  4.245E+01  1.301E-04  1.397E+00  4.568E-03
   64   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1380.00  5.902E+02  5.319E+02  1.240E+01  2.051E+00  4.248E+01  1.488E-04  1.397E+00  4.747E-03
   65   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1370.00  5.902E+02  5.318E+02  1.243E+01  2.019E+00  4.251E+01  1.705E-04  1.397E+00  4.934E-03
   66   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1360.00  5.902E+02  5.318E+02  1.247E+01  1.987E+00  4.254E+01  1.958E-04  1.397E+00  5.132E-03
   67   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1350.00  5.902E+02  5.318E+02  1.250E+01  1.954E+00  4.258E+01  2.252E-04  1.397E+00  5.341E-03
   68   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1340.00  5.902E+02  5.317E+02  1.253E+01  1.921E+00  4.261E+01  2.595E-04  1.397E+00  5.561E-03
   69   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1330.00  5.902E+02  5.317E+02  1.256E+01  1.889E+00  4.264E+01  2.996E-04  1.397E+00  5.793E-03
   70   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1320.00  5.902E+02  5.317E+02  1.260E+01  1.856E+00  4.267E+01  3.466E-04  1.397E+00  6.038E-03
   71   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1310.00  5.902E+02  5.316E+02  1.263E+01  1.823E+00  4.271E+01  4.018E-04  1.396E+00  6.297E-03
   72   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1300.00  5.902E+02  5.316E+02  1.266E+01  1.790E+00  4.274E+01  4.667E-04  1.396E+00  6.572E-03
   73   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1290.00  5.902E+02  5.316E+02  1.269E+01  1.756E+00  4.277E+01  5.432E-04  1.396E+00  6.862E-03
   74   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1280.00  5.902E+02  5.315E+02  1.273E+01  1.723E+00  4.281E+01  6.336E-04  1.396E+00  7.169E-03
   75   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1270.00  5.902E+02  5.315E+02  1.276E+01  1.690E+00  4.284E+01  7.406E-04  1.396E+00  7.495E-03
   76   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1260.00  5.902E+02  5.315E+02  1.279E+01  1.656E+00  4.287E+01  8.677E-04  1.396E+00  7.841E-03
   77   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1250.00  5.902E+02  5.314E+02  1.283E+01  1.623E+00  4.291E+01  1.019E-03  1.395E+00  8.207E-03
   78   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1240.00  5.902E+02  5.314E+02  1.286E+01  1.589E+00  4.294E+01  1.199E-03  1.395E+00  8.597E-03
   79   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1230.00  5.902E+02  5.314E+02  1.289E+01  1.555E+00  4.297E+01  1.414E-03  1.395E+00  9.011E-03
   80   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1220.00  5.902E+02  5.313E+02  1.292E+01  1.522E+00  4.301E+01  1.672E-03  1.395E+00  9.452E-03
   81   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1210.00  5.902E+02  5.313E+02  1.296E+01  1.488E+00  4.304E+01  1.982E-03  1.395E+00  9.921E-03
   82   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1200.00  5.902E+02  5.313E+02  1.299E+01  1.454E+00  4.307E+01  2.355E-03  1.394E+00  1.042E-02
   83   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1190.00  5.902E+02  5.312E+02  1.302E+01  1.420E+00  4.311E+01  2.806E-03  1.394E+00  1.095E-02
   84   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1180.00  5.902E+02  5.312E+02  1.305E+01  1.387E+00  4.314E+01  3.351E-03  1.394E+00  1.152E-02
   85   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1170.00  5.902E+02  5.312E+02  1.308E+01  1.353E+00  4.317E+01  4.012E-03  1.394E+00  1.213E-02
   86   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1160.00  5.902E+02  5.312E+02  1.311E+01  1.319E+00  4.321E+01  4.817E-03  1.393E+00  1.278E-02
   87   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1150.00  5.902E+02  5.311E+02  1.314E+01  1.285E+00  4.324E+01  5.799E-03  1.393E+00  1.347E-02
   88   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1140.00  5.902E+02  5.311E+02  1.317E+01  1.251E+00  4.327E+01  6.999E-03  1.392E+00  1.421E-02
   89   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1130.00  5.902E+02  5.311E+02  1.320E+01  1.217E+00  4.331E+01  8.471E-03  1.392E+00  1.500E-02
   90   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1120.00  5.902E+02  5.310E+02  1.323E+01  1.184E+00  4.334E+01  1.028E-02  1.392E+00  1.585E-02
   91   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1110.00  5.902E+02  5.310E+02  1.325E+01  1.150E+00  4.337E+01  1.251E-02  1.391E+00  1.676E-02
   92   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1100.00  5.902E+02  5.310E+02  1.328E+01  1.116E+00  4.340E+01  1.526E-02  1.391E+00  1.773E-02
   93   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1090.00  5.902E+02  5.310E+02  1.330E+01  1.082E+00  4.343E+01  1.866E-02  1.390E+00  1.878E-02
   94   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1080.00  5.902E+02  5.310E+02  1.331E+01  1.048E+00  4.346E+01  2.289E-02  1.390E+00  1.990E-02
   95   1    nobuffer  Earth         1.00    100.00    738.14   1110.51   1070.00  5.902E+02  5.309E+02  1.333E+01  1.014E+00  4.349E+01  2.813E-02  1.389E+00  2.109E-02
   96   1    nobuffer  Earth         1.00    100.00    738.14   1110.50   1060.00  5.902E+02  5.309E+02  1.334E+01  9.805E-01  4.352E+01  3.465E-02  1.389E+00  2.237E-02
   97   1    nobuffer  Earth         1.00    100.00    738.14   1110.50   1050.00  5.902E+02  5.309E+02  1.334E+01  9.464E-01  4.355E+01  4.275E-02  1.388E+00  2.374E-02
   98   1    nobuffer  Earth         1.00    100.00    738.14   1110.50   1040.00  5.902E+02  5.309E+02  1.333E+01  9.122E-01  4.357E+01  5.284E-02  1.387E+00  2.520E-02
   99   1    nobuffer  Earth         1.00    100.00    738.14   1110.50   1030.00  5.902E+02  5.309E+02  1.332E+01  8.778E-01  4.360E+01  6.537E-02  1.386E+00  2.675E-02
  100   1    nobuffer  Earth         1.00    100.00    738.14   1110.50   1020.00  5.902E+02  5.310E+02  1.329E+01  8.431E-01  4.362E+01  8.091E-02  1.386E+00  2.839E-02
  101   1    nobuffer  Earth         1.00    100.00    738.14   1110.50   1010.00  5.902E+02  5.310E+02  1.325E+01  8.081E-01  4.364E+01  1.001E-01  1.385E+00  3.012E-02
  102   1    nobuffer  Earth         1.00    100.00    738.14   1110.50   1000.00  5.902E+02  5.311E+02  1.319E+01  7.727E-01  4.365E+01  1.238E-01  1.384E+00  3.194E-02
  103   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    990.00  5.902E+02  5.311E+02  1.311E+01  7.369E-01  4.366E+01  1.527E-01  1.383E+00  3.383E-02
  104   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    980.00  5.902E+02  5.312E+02  1.301E+01  7.005E-01  4.367E+01  1.878E-01  1.383E+00  3.577E-02
  105   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    970.00  5.902E+02  5.314E+02  1.288E+01  6.637E-01  4.367E+01  2.300E-01  1.382E+00  3.776E-02
  106   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    960.00  5.902E+02  5.315E+02  1.272E+01  6.264E-01  4.367E+01  2.802E-01  1.381E+00  3.977E-02
  107   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    950.00  5.902E+02  5.317E+02  1.252E+01  5.887E-01  4.365E+01  3.390E-01  1.380E+00  4.177E-02
  108   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    940.00  5.902E+02  5.319E+02  1.229E+01  5.508E-01  4.364E+01  4.070E-01  1.380E+00  4.373E-02
  109   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    930.00  5.902E+02  5.322E+02  1.203E+01  5.127E-01  4.361E+01  4.843E-01  1.379E+00  4.562E-02
  110   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    920.00  5.902E+02  5.325E+02  1.172E+01  4.749E-01  4.357E+01  5.710E-01  1.379E+00  4.741E-02
  111   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    910.00  5.902E+02  5.328E+02  1.138E+01  4.374E-01  4.353E+01  6.666E-01  1.378E+00  4.908E-02
  112   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    900.00  5.902E+02  5.331E+02  1.101E+01  4.007E-01  4.348E+01  7.704E-01  1.378E+00  5.060E-02
  113   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    890.00  5.902E+02  5.335E+02  1.061E+01  3.650E-01  4.342E+01  8.815E-01  1.378E+00  5.195E-02
  114   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    880.00  5.902E+02  5.339E+02  1.018E+01  3.306E-01  4.335E+01  9.987E-01  1.378E+00  5.313E-02
  115   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    870.00  5.902E+02  5.344E+02  9.727E+00  2.978E-01  4.328E+01  1.121E+00  1.378E+00  5.412E-02
  116   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    860.00  5.902E+02  5.348E+02  9.261E+00  2.667E-01  4.321E+01  1.247E+00  1.378E+00  5.492E-02
  117   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    850.00  5.902E+02  5.353E+02  8.784E+00  2.375E-01  4.313E+01  1.375E+00  1.378E+00  5.553E-02
  118   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    840.00  5.902E+02  5.357E+02  8.300E+00  2.103E-01  4.304E+01  1.504E+00  1.379E+00  5.596E-02
  119   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    830.00  5.902E+02  5.362E+02  7.814E+00  1.852E-01  4.296E+01  1.633E+00  1.379E+00  5.621E-02
  120   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    820.00  5.902E+02  5.367E+02  7.330E+00  1.622E-01  4.287E+01  1.762E+00  1.380E+00  5.629E-02
  121   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    810.00  5.902E+02  5.371E+02  6.852E+00  1.413E-01  4.279E+01  1.888E+00  1.380E+00  5.620E-02
  122   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    800.00  5.902E+02  5.376E+02  6.382E+00  1.224E-01  4.270E+01  2.012E+00  1.381E+00  5.596E-02
  123   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    790.00  5.902E+02  5.380E+02  5.924E+00  1.054E-01  4.262E+01  2.132E+00  1.382E+00  5.557E-02
  124   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    780.00  5.902E+02  5.384E+02  5.480E+00  9.023E-02  4.253E+01  2.248E+00  1.383E+00  5.505E-02
  125   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    770.00  5.902E+02  5.389E+02  5.052E+00  7.682E-02  4.245E+01  2.360E+00  1.384E+00  5.440E-02
  126   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    760.00  5.902E+02  5.392E+02  4.641E+00  6.501E-02  4.237E+01  2.467E+00  1.384E+00  5.365E-02
  127   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    750.00  5.902E+02  5.396E+02  4.249E+00  5.470E-02  4.230E+01  2.569E+00  1.385E+00  5.278E-02
  128   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    740.00  5.902E+02  5.400E+02  3.877E+00  4.573E-02  4.222E+01  2.665E+00  1.386E+00  5.183E-02
  129   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    730.00  5.902E+02  5.403E+02  3.525E+00  3.800E-02  4.215E+01  2.756E+00  1.387E+00  5.079E-02
  130   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    720.00  5.902E+02  5.406E+02  3.193E+00  3.137E-02  4.209E+01  2.842E+00  1.388E+00  4.968E-02
  131   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    710.00  5.902E+02  5.409E+02  2.883E+00  2.573E-02  4.202E+01  2.922E+00  1.389E+00  4.850E-02
  132   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    700.00  5.902E+02  5.412E+02  2.593E+00  2.095E-02  4.197E+01  2.996E+00  1.390E+00  4.727E-02
  133   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    690.00  5.902E+02  5.415E+02  2.323E+00  1.694E-02  4.191E+01  3.066E+00  1.391E+00  4.599E-02
  134   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    680.00  5.902E+02  5.417E+02  2.074E+00  1.360E-02  4.186E+01  3.130E+00  1.392E+00  4.466E-02
  135   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    670.00  5.902E+02  5.419E+02  1.844E+00  1.083E-02  4.181E+01  3.188E+00  1.393E+00  4.331E-02
  136   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    660.00  5.902E+02  5.421E+02  1.633E+00  8.556E-03  4.177E+01  3.242E+00  1.394E+00  4.192E-02
  137   1    nobuffer  Earth         1.00    100.00    738.14   1110.50    650.00  5.902E+02  5.423E+02  1.441E+00  6.703E-03  4.173E+01  3.292E+00  1.395E+00  4.052E-02
