 planet=Earth        Mplanet=  1.00   buffer=nobuffer pCO2=   100.000 pH2O=   500.000 minpH2O=    10.000 pN2=     2.000 pCO=     0.000

                         M_i    N_O   buffer   planet           PCO2     T_q(CH4)  T_q(NH3)             H2O        H2         CO         CO2        CH4        N2         NH3     
 quenched columns     2.51E+24   1   nobuffer  Earth            100.00    740.83   1111.96            2.663E+04  3.180E+02  2.985E+00  1.644E+03  6.673E+02  7.008E+01  5.312E+00
 quenched pressures   2.51E+24   1   nobuffer  Earth            100.00    740.83   1111.96            5.039E+02  6.016E+00  5.648E-02  3.110E+01  1.262E+01  1.276E+00  9.668E-02
 dry pressures        2.51E+24   1   nobuffer  Earth            100.00    740.83   1111.96            0.000E+00  9.894E+00  9.288E-02  5.115E+01  2.076E+01  2.180E+00  1.653E-01

   i   N_O   buffer    planet       Mplanet   PCO2    T_q(CH4)  T_q(NH3)   T[K]    P[bars]      H2O        H2         CO         CO2        CH4        N2         NH3     
   39   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1630.00  5.550E+02  4.672E+02  4.461E+01  9.490E+00  3.239E+01  1.758E-03  1.309E+00  1.505E-02
   40   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1620.00  5.550E+02  4.671E+02  4.469E+01  9.409E+00  3.247E+01  1.944E-03  1.308E+00  1.547E-02
   41   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1610.00  5.550E+02  4.671E+02  4.477E+01  9.327E+00  3.255E+01  2.151E-03  1.308E+00  1.591E-02
   42   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1600.00  5.550E+02  4.670E+02  4.485E+01  9.244E+00  3.263E+01  2.384E-03  1.308E+00  1.636E-02
   43   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1590.00  5.550E+02  4.669E+02  4.494E+01  9.161E+00  3.271E+01  2.645E-03  1.308E+00  1.684E-02
   44   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1580.00  5.550E+02  4.668E+02  4.502E+01  9.077E+00  3.280E+01  2.938E-03  1.307E+00  1.733E-02
   45   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1570.00  5.550E+02  4.667E+02  4.510E+01  8.992E+00  3.288E+01  3.268E-03  1.307E+00  1.785E-02
   46   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1560.00  5.550E+02  4.666E+02  4.519E+01  8.906E+00  3.297E+01  3.639E-03  1.307E+00  1.838E-02
   47   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1550.00  5.550E+02  4.666E+02  4.527E+01  8.819E+00  3.305E+01  4.058E-03  1.307E+00  1.895E-02
   48   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1540.00  5.550E+02  4.665E+02  4.536E+01  8.732E+00  3.314E+01  4.530E-03  1.306E+00  1.953E-02
   49   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1530.00  5.550E+02  4.664E+02  4.544E+01  8.644E+00  3.323E+01  5.065E-03  1.306E+00  2.014E-02
   50   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1520.00  5.550E+02  4.663E+02  4.553E+01  8.554E+00  3.332E+01  5.670E-03  1.306E+00  2.078E-02
   51   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1510.00  5.550E+02  4.662E+02  4.562E+01  8.465E+00  3.341E+01  6.356E-03  1.305E+00  2.144E-02
   52   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1500.00  5.550E+02  4.661E+02  4.571E+01  8.374E+00  3.350E+01  7.135E-03  1.305E+00  2.214E-02
   53   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1490.00  5.550E+02  4.660E+02  4.579E+01  8.282E+00  3.359E+01  8.022E-03  1.305E+00  2.286E-02
   54   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1480.00  5.550E+02  4.659E+02  4.588E+01  8.190E+00  3.368E+01  9.031E-03  1.304E+00  2.362E-02
   55   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1470.00  5.550E+02  4.659E+02  4.597E+01  8.096E+00  3.377E+01  1.018E-02  1.304E+00  2.442E-02
   56   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1460.00  5.550E+02  4.658E+02  4.606E+01  8.002E+00  3.386E+01  1.150E-02  1.304E+00  2.525E-02
   57   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1450.00  5.550E+02  4.657E+02  4.615E+01  7.907E+00  3.396E+01  1.300E-02  1.303E+00  2.612E-02
   58   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1440.00  5.550E+02  4.656E+02  4.624E+01  7.811E+00  3.405E+01  1.472E-02  1.303E+00  2.704E-02
   59   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1430.00  5.550E+02  4.655E+02  4.633E+01  7.714E+00  3.415E+01  1.670E-02  1.302E+00  2.799E-02
   60   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1420.00  5.550E+02  4.654E+02  4.642E+01  7.616E+00  3.424E+01  1.897E-02  1.302E+00  2.900E-02
   61   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1410.00  5.550E+02  4.653E+02  4.651E+01  7.517E+00  3.434E+01  2.159E-02  1.301E+00  3.005E-02
   62   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1400.00  5.550E+02  4.652E+02  4.660E+01  7.417E+00  3.444E+01  2.460E-02  1.301E+00  3.115E-02
   63   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1390.00  5.550E+02  4.651E+02  4.668E+01  7.316E+00  3.454E+01  2.808E-02  1.300E+00  3.231E-02
   64   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1380.00  5.550E+02  4.651E+02  4.677E+01  7.214E+00  3.464E+01  3.211E-02  1.300E+00  3.353E-02
   65   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1370.00  5.550E+02  4.650E+02  4.686E+01  7.111E+00  3.473E+01  3.677E-02  1.299E+00  3.481E-02
   66   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1360.00  5.550E+02  4.649E+02  4.694E+01  7.007E+00  3.483E+01  4.218E-02  1.298E+00  3.615E-02
   67   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1350.00  5.550E+02  4.648E+02  4.702E+01  6.902E+00  3.493E+01  4.846E-02  1.298E+00  3.756E-02
   68   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1340.00  5.550E+02  4.647E+02  4.710E+01  6.795E+00  3.503E+01  5.577E-02  1.297E+00  3.905E-02
   69   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1330.00  5.550E+02  4.646E+02  4.718E+01  6.687E+00  3.514E+01  6.428E-02  1.296E+00  4.061E-02
   70   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1320.00  5.550E+02  4.646E+02  4.725E+01  6.578E+00  3.524E+01  7.421E-02  1.295E+00  4.225E-02
   71   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1310.00  5.550E+02  4.645E+02  4.731E+01  6.467E+00  3.534E+01  8.581E-02  1.295E+00  4.397E-02
   72   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1300.00  5.550E+02  4.644E+02  4.737E+01  6.355E+00  3.544E+01  9.937E-02  1.294E+00  4.578E-02
   73   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1290.00  5.550E+02  4.644E+02  4.743E+01  6.241E+00  3.554E+01  1.152E-01  1.293E+00  4.769E-02
   74   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1280.00  5.550E+02  4.643E+02  4.747E+01  6.125E+00  3.564E+01  1.338E-01  1.292E+00  4.969E-02
   75   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1270.00  5.550E+02  4.643E+02  4.751E+01  6.008E+00  3.574E+01  1.556E-01  1.291E+00  5.178E-02
   76   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1260.00  5.550E+02  4.643E+02  4.753E+01  5.888E+00  3.584E+01  1.811E-01  1.290E+00  5.398E-02
   77   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1250.00  5.550E+02  4.643E+02  4.754E+01  5.766E+00  3.593E+01  2.110E-01  1.289E+00  5.629E-02
   78   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1240.00  5.550E+02  4.643E+02  4.753E+01  5.641E+00  3.603E+01  2.460E-01  1.288E+00  5.870E-02
   79   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1230.00  5.550E+02  4.643E+02  4.750E+01  5.513E+00  3.612E+01  2.870E-01  1.287E+00  6.122E-02
   80   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1220.00  5.550E+02  4.643E+02  4.745E+01  5.383E+00  3.621E+01  3.350E-01  1.286E+00  6.384E-02
   81   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1210.00  5.550E+02  4.644E+02  4.737E+01  5.249E+00  3.630E+01  3.909E-01  1.285E+00  6.656E-02
   82   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1200.00  5.550E+02  4.645E+02  4.726E+01  5.111E+00  3.638E+01  4.561E-01  1.284E+00  6.939E-02
   83   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1190.00  5.550E+02  4.646E+02  4.712E+01  4.969E+00  3.646E+01  5.317E-01  1.283E+00  7.230E-02
   84   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1180.00  5.550E+02  4.648E+02  4.693E+01  4.824E+00  3.653E+01  6.192E-01  1.281E+00  7.530E-02
   85   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1170.00  5.550E+02  4.650E+02  4.670E+01  4.674E+00  3.659E+01  7.198E-01  1.280E+00  7.837E-02
   86   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1160.00  5.550E+02  4.653E+02  4.641E+01  4.519E+00  3.665E+01  8.351E-01  1.279E+00  8.150E-02
   87   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1150.00  5.550E+02  4.656E+02  4.607E+01  4.360E+00  3.670E+01  9.663E-01  1.278E+00  8.466E-02
   88   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1140.00  5.550E+02  4.660E+02  4.567E+01  4.197E+00  3.673E+01  1.115E+00  1.278E+00  8.785E-02
   89   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1130.00  5.550E+02  4.664E+02  4.520E+01  4.029E+00  3.676E+01  1.281E+00  1.277E+00  9.103E-02
   90   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1120.00  5.550E+02  4.669E+02  4.467E+01  3.857E+00  3.678E+01  1.467E+00  1.276E+00  9.418E-02
   91   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1110.00  5.550E+02  4.675E+02  4.407E+01  3.682E+00  3.678E+01  1.672E+00  1.275E+00  9.729E-02
   92   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1100.00  5.550E+02  4.682E+02  4.339E+01  3.504E+00  3.676E+01  1.897E+00  1.275E+00  1.003E-01
   93   1    nobuffer  Earth         1.00    100.00    740.83   1111.96   1090.00  5.550E+02  4.689E+02  4.264E+01  3.324E+00  3.674E+01  2.141E+00  1.275E+00  1.033E-01
   94   1    nobuffer  Earth         1.00    100.00    740.82   1111.96   1080.00  5.550E+02  4.696E+02  4.182E+01  3.143E+00  3.669E+01  2.404E+00  1.275E+00  1.061E-01
   95   1    nobuffer  Earth         1.00    100.00    740.82   1111.96   1070.00  5.550E+02  4.705E+02  4.093E+01  2.962E+00  3.664E+01  2.685E+00  1.275E+00  1.087E-01
   96   1    nobuffer  Earth         1.00    100.00    740.82   1111.96   1060.00  5.550E+02  4.714E+02  3.998E+01  2.781E+00  3.656E+01  2.983E+00  1.275E+00  1.113E-01
   97   1    nobuffer  Earth         1.00    100.00    740.82   1111.96   1050.00  5.550E+02  4.724E+02  3.897E+01  2.603E+00  3.648E+01  3.296E+00  1.275E+00  1.136E-01
   98   1    nobuffer  Earth         1.00    100.00    740.82   1111.96   1040.00  5.550E+02  4.734E+02  3.790E+01  2.428E+00  3.637E+01  3.623E+00  1.275E+00  1.158E-01
   99   1    nobuffer  Earth         1.00    100.00    740.82   1111.96   1030.00  5.550E+02  4.744E+02  3.678E+01  2.256E+00  3.626E+01  3.961E+00  1.276E+00  1.178E-01
  100   1    nobuffer  Earth         1.00    100.00    740.82   1111.96   1020.00  5.550E+02  4.756E+02  3.562E+01  2.090E+00  3.613E+01  4.310E+00  1.277E+00  1.196E-01
  101   1    nobuffer  Earth         1.00    100.00    740.82   1111.96   1010.00  5.550E+02  4.767E+02  3.442E+01  1.929E+00  3.599E+01  4.667E+00  1.278E+00  1.212E-01
  102   1    nobuffer  Earth         1.00    100.00    740.82   1111.96   1000.00  5.550E+02  4.779E+02  3.319E+01  1.774E+00  3.583E+01  5.031E+00  1.279E+00  1.225E-01
  103   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    990.00  5.550E+02  4.791E+02  3.194E+01  1.626E+00  3.567E+01  5.399E+00  1.280E+00  1.237E-01
  104   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    980.00  5.550E+02  4.803E+02  3.067E+01  1.485E+00  3.549E+01  5.769E+00  1.281E+00  1.247E-01
  105   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    970.00  5.550E+02  4.815E+02  2.939E+01  1.351E+00  3.531E+01  6.141E+00  1.283E+00  1.254E-01
  106   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    960.00  5.550E+02  4.827E+02  2.810E+01  1.226E+00  3.512E+01  6.512E+00  1.284E+00  1.260E-01
  107   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    950.00  5.550E+02  4.840E+02  2.682E+01  1.108E+00  3.493E+01  6.881E+00  1.286E+00  1.263E-01
  108   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    940.00  5.550E+02  4.852E+02  2.554E+01  9.982E-01  3.473E+01  7.247E+00  1.287E+00  1.265E-01
  109   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    930.00  5.550E+02  4.864E+02  2.427E+01  8.961E-01  3.452E+01  7.608E+00  1.289E+00  1.264E-01
  110   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    920.00  5.550E+02  4.876E+02  2.301E+01  8.017E-01  3.432E+01  7.962E+00  1.291E+00  1.262E-01
  111   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    910.00  5.550E+02  4.888E+02  2.177E+01  7.147E-01  3.411E+01  8.311E+00  1.293E+00  1.258E-01
  112   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    900.00  5.550E+02  4.899E+02  2.056E+01  6.349E-01  3.390E+01  8.651E+00  1.295E+00  1.252E-01
  113   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    890.00  5.550E+02  4.911E+02  1.937E+01  5.620E-01  3.369E+01  8.982E+00  1.297E+00  1.244E-01
  114   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    880.00  5.550E+02  4.922E+02  1.821E+01  4.957E-01  3.348E+01  9.305E+00  1.299E+00  1.235E-01
  115   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    870.00  5.550E+02  4.933E+02  1.708E+01  4.356E-01  3.328E+01  9.617E+00  1.301E+00  1.224E-01
  116   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    860.00  5.550E+02  4.943E+02  1.599E+01  3.813E-01  3.307E+01  9.919E+00  1.303E+00  1.211E-01
  117   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    850.00  5.550E+02  4.953E+02  1.493E+01  3.325E-01  3.288E+01  1.021E+01  1.305E+00  1.197E-01
  118   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    840.00  5.550E+02  4.963E+02  1.391E+01  2.889E-01  3.268E+01  1.049E+01  1.307E+00  1.182E-01
  119   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    830.00  5.550E+02  4.972E+02  1.293E+01  2.499E-01  3.249E+01  1.076E+01  1.309E+00  1.165E-01
  120   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    820.00  5.550E+02  4.981E+02  1.199E+01  2.154E-01  3.231E+01  1.101E+01  1.311E+00  1.147E-01
  121   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    810.00  5.550E+02  4.990E+02  1.109E+01  1.848E-01  3.213E+01  1.126E+01  1.313E+00  1.128E-01
  122   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    800.00  5.550E+02  4.998E+02  1.023E+01  1.579E-01  3.196E+01  1.149E+01  1.315E+00  1.108E-01
  123   1    nobuffer  Earth         1.00    100.00    740.82   1111.96    790.00  5.550E+02  5.006E+02  9.413E+00  1.343E-01  3.180E+01  1.171E+01  1.317E+00  1.087E-01
  124   1    nobuffer  Earth         1.00    100.00    740.83   1111.96    780.00  5.550E+02  5.013E+02  8.640E+00  1.137E-01  3.164E+01  1.192E+01  1.319E+00  1.065E-01
  125   1    nobuffer  Earth         1.00    100.00    740.83   1111.96    770.00  5.550E+02  5.020E+02  7.910E+00  9.576E-02  3.149E+01  1.212E+01  1.322E+00  1.042E-01
  126   1    nobuffer  Earth         1.00    100.00    740.83   1111.96    760.00  5.550E+02  5.027E+02  7.221E+00  8.028E-02  3.135E+01  1.230E+01  1.324E+00  1.018E-01
  127   1    nobuffer  Earth         1.00    100.00    740.83   1111.96    750.00  5.550E+02  5.033E+02  6.573E+00  6.695E-02  3.122E+01  1.248E+01  1.326E+00  9.933E-02
  128   1    nobuffer  Earth         1.00    100.00    740.83   1111.96    740.00  5.550E+02  5.039E+02  5.966E+00  5.554E-02  3.109E+01  1.264E+01  1.328E+00  9.683E-02
  129   1    nobuffer  Earth         1.00    100.00    740.83   1111.96    730.00  5.550E+02  5.044E+02  5.399E+00  4.581E-02  3.097E+01  1.279E+01  1.330E+00  9.427E-02
  130   1    nobuffer  Earth         1.00    100.00    740.83   1111.96    720.00  5.550E+02  5.050E+02  4.871E+00  3.757E-02  3.086E+01  1.293E+01  1.332E+00  9.166E-02
  131   1    nobuffer  Earth         1.00    100.00    740.83   1111.96    710.00  5.550E+02  5.054E+02  4.381E+00  3.062E-02  3.076E+01  1.306E+01  1.334E+00  8.902E-02
  132   1    nobuffer  Earth         1.00    100.00    740.83   1111.96    700.00  5.550E+02  5.059E+02  3.927E+00  2.480E-02  3.066E+01  1.318E+01  1.335E+00  8.635E-02
  133   1    nobuffer  Earth         1.00    100.00    740.83   1111.96    690.00  5.550E+02  5.063E+02  3.508E+00  1.995E-02  3.057E+01  1.329E+01  1.337E+00  8.365E-02
  134   1    nobuffer  Earth         1.00    100.00    740.83   1111.96    680.00  5.550E+02  5.066E+02  3.123E+00  1.594E-02  3.049E+01  1.340E+01  1.339E+00  8.094E-02
  135   1    nobuffer  Earth         1.00    100.00    740.83   1111.96    670.00  5.550E+02  5.070E+02  2.770E+00  1.265E-02  3.041E+01  1.349E+01  1.341E+00  7.822E-02
  136   1    nobuffer  Earth         1.00    100.00    740.83   1111.96    660.00  5.550E+02  5.073E+02  2.448E+00  9.955E-03  3.034E+01  1.357E+01  1.343E+00  7.550E-02
  137   1    nobuffer  Earth         1.00    100.00    740.83   1111.96    650.00  5.550E+02  5.076E+02  2.155E+00  7.773E-03  3.028E+01  1.365E+01  1.344E+00  7.278E-02
