 planet=Earth        Mplanet=  1.00   buffer=nobuffer pCO2=   100.000 pH2O=   500.000 minpH2O=    10.000 pN2=     2.000 pCO=     0.000

                         M_i    N_O   buffer   planet           PCO2     T_q(CH4)  T_q(NH3)             H2O        H2         CO         CO2        CH4        N2         NH3     
 quenched columns     1.58E+23   1   nobuffer  Earth            100.00    748.51   1118.25            2.312E+04  1.159E+02  1.868E+00  2.295E+03  1.772E+01  7.268E+01  1.062E-01
 quenched pressures   1.58E+23   1   nobuffer  Earth            100.00    748.51   1118.25            4.606E+02  2.309E+00  3.721E-02  4.571E+01  3.530E-01  1.446E+00  2.112E-03
 dry pressures        1.58E+23   1   nobuffer  Earth            100.00    748.51   1118.25            0.000E+00  4.711E+00  7.591E-02  9.325E+01  7.200E-01  2.953E+00  4.315E-03

   i   N_O   buffer    planet       Mplanet   PCO2    T_q(CH4)  T_q(NH3)   T[K]    P[bars]      H2O        H2         CO         CO2        CH4        N2         NH3     
   35   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1670.00  5.104E+02  4.601E+02  2.851E+00  9.025E-01  4.513E+01  2.967E-08  1.447E+00  2.319E-04
   36   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1660.00  5.104E+02  4.601E+02  2.859E+00  8.942E-01  4.514E+01  3.272E-08  1.447E+00  2.385E-04
   37   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1650.00  5.104E+02  4.601E+02  2.867E+00  8.859E-01  4.515E+01  3.613E-08  1.447E+00  2.454E-04
   38   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1640.00  5.104E+02  4.600E+02  2.876E+00  8.775E-01  4.516E+01  3.993E-08  1.447E+00  2.526E-04
   39   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1630.00  5.104E+02  4.600E+02  2.884E+00  8.690E-01  4.517E+01  4.418E-08  1.447E+00  2.600E-04
   40   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1620.00  5.104E+02  4.600E+02  2.893E+00  8.604E-01  4.518E+01  4.894E-08  1.447E+00  2.678E-04
   41   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1610.00  5.104E+02  4.600E+02  2.901E+00  8.518E-01  4.518E+01  5.428E-08  1.447E+00  2.759E-04
   42   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1600.00  5.104E+02  4.600E+02  2.910E+00  8.432E-01  4.519E+01  6.027E-08  1.447E+00  2.843E-04
   43   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1590.00  5.104E+02  4.600E+02  2.919E+00  8.344E-01  4.520E+01  6.700E-08  1.447E+00  2.931E-04
   44   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1580.00  5.104E+02  4.600E+02  2.927E+00  8.256E-01  4.521E+01  7.457E-08  1.447E+00  3.023E-04
   45   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1570.00  5.104E+02  4.600E+02  2.936E+00  8.168E-01  4.522E+01  8.310E-08  1.447E+00  3.119E-04
   46   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1560.00  5.104E+02  4.600E+02  2.945E+00  8.078E-01  4.523E+01  9.271E-08  1.447E+00  3.218E-04
   47   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1550.00  5.104E+02  4.600E+02  2.954E+00  7.989E-01  4.524E+01  1.036E-07  1.447E+00  3.323E-04
   48   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1540.00  5.104E+02  4.600E+02  2.963E+00  7.898E-01  4.525E+01  1.159E-07  1.447E+00  3.432E-04
   49   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1530.00  5.104E+02  4.600E+02  2.972E+00  7.807E-01  4.526E+01  1.298E-07  1.447E+00  3.545E-04
   50   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1520.00  5.104E+02  4.599E+02  2.981E+00  7.715E-01  4.526E+01  1.456E-07  1.447E+00  3.664E-04
   51   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1510.00  5.104E+02  4.599E+02  2.991E+00  7.623E-01  4.527E+01  1.635E-07  1.447E+00  3.789E-04
   52   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1500.00  5.104E+02  4.599E+02  3.000E+00  7.530E-01  4.528E+01  1.839E-07  1.447E+00  3.919E-04
   53   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1490.00  5.104E+02  4.599E+02  3.009E+00  7.437E-01  4.529E+01  2.071E-07  1.447E+00  4.056E-04
   54   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1480.00  5.104E+02  4.599E+02  3.019E+00  7.343E-01  4.530E+01  2.336E-07  1.447E+00  4.198E-04
   55   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1470.00  5.104E+02  4.599E+02  3.028E+00  7.248E-01  4.531E+01  2.639E-07  1.447E+00  4.348E-04
   56   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1460.00  5.104E+02  4.599E+02  3.038E+00  7.153E-01  4.532E+01  2.985E-07  1.447E+00  4.505E-04
   57   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1450.00  5.104E+02  4.599E+02  3.047E+00  7.057E-01  4.533E+01  3.382E-07  1.447E+00  4.670E-04
   58   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1440.00  5.104E+02  4.599E+02  3.057E+00  6.961E-01  4.534E+01  3.838E-07  1.447E+00  4.843E-04
   59   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1430.00  5.104E+02  4.599E+02  3.067E+00  6.864E-01  4.535E+01  4.362E-07  1.447E+00  5.025E-04
   60   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1420.00  5.104E+02  4.598E+02  3.076E+00  6.766E-01  4.536E+01  4.966E-07  1.447E+00  5.215E-04
   61   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1410.00  5.104E+02  4.598E+02  3.086E+00  6.668E-01  4.537E+01  5.662E-07  1.447E+00  5.416E-04
   62   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1400.00  5.104E+02  4.598E+02  3.096E+00  6.570E-01  4.538E+01  6.467E-07  1.447E+00  5.627E-04
   63   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1390.00  5.104E+02  4.598E+02  3.106E+00  6.471E-01  4.539E+01  7.399E-07  1.447E+00  5.849E-04
   64   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1380.00  5.104E+02  4.598E+02  3.116E+00  6.371E-01  4.540E+01  8.480E-07  1.447E+00  6.083E-04
   65   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1370.00  5.104E+02  4.598E+02  3.126E+00  6.271E-01  4.541E+01  9.736E-07  1.447E+00  6.330E-04
   66   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1360.00  5.104E+02  4.598E+02  3.136E+00  6.171E-01  4.542E+01  1.120E-06  1.447E+00  6.590E-04
   67   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1350.00  5.104E+02  4.598E+02  3.146E+00  6.070E-01  4.543E+01  1.290E-06  1.446E+00  6.864E-04
   68   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1340.00  5.104E+02  4.598E+02  3.156E+00  5.969E-01  4.544E+01  1.490E-06  1.446E+00  7.153E-04
   69   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1330.00  5.104E+02  4.598E+02  3.166E+00  5.867E-01  4.545E+01  1.723E-06  1.446E+00  7.459E-04
   70   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1320.00  5.104E+02  4.597E+02  3.176E+00  5.765E-01  4.546E+01  1.997E-06  1.446E+00  7.783E-04
   71   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1310.00  5.104E+02  4.597E+02  3.187E+00  5.663E-01  4.547E+01  2.320E-06  1.446E+00  8.125E-04
   72   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1300.00  5.104E+02  4.597E+02  3.197E+00  5.560E-01  4.548E+01  2.699E-06  1.446E+00  8.487E-04
   73   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1290.00  5.104E+02  4.597E+02  3.207E+00  5.457E-01  4.549E+01  3.148E-06  1.446E+00  8.870E-04
   74   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1280.00  5.104E+02  4.597E+02  3.218E+00  5.354E-01  4.550E+01  3.678E-06  1.446E+00  9.277E-04
   75   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1270.00  5.104E+02  4.597E+02  3.228E+00  5.250E-01  4.551E+01  4.308E-06  1.446E+00  9.708E-04
   76   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1260.00  5.104E+02  4.597E+02  3.238E+00  5.147E-01  4.552E+01  5.056E-06  1.446E+00  1.017E-03
   77   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1250.00  5.104E+02  4.597E+02  3.249E+00  5.043E-01  4.553E+01  5.948E-06  1.446E+00  1.065E-03
   78   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1240.00  5.104E+02  4.597E+02  3.259E+00  4.938E-01  4.554E+01  7.013E-06  1.446E+00  1.117E-03
   79   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1230.00  5.104E+02  4.597E+02  3.270E+00  4.834E-01  4.555E+01  8.289E-06  1.446E+00  1.172E-03
   80   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1220.00  5.104E+02  4.596E+02  3.280E+00  4.730E-01  4.556E+01  9.821E-06  1.446E+00  1.230E-03
   81   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1210.00  5.104E+02  4.596E+02  3.290E+00  4.625E-01  4.557E+01  1.166E-05  1.446E+00  1.293E-03
   82   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1200.00  5.104E+02  4.596E+02  3.301E+00  4.520E-01  4.558E+01  1.389E-05  1.446E+00  1.359E-03
   83   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1190.00  5.104E+02  4.596E+02  3.311E+00  4.416E-01  4.559E+01  1.658E-05  1.446E+00  1.431E-03
   84   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1180.00  5.104E+02  4.596E+02  3.322E+00  4.311E-01  4.560E+01  1.985E-05  1.446E+00  1.507E-03
   85   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1170.00  5.104E+02  4.596E+02  3.332E+00  4.207E-01  4.562E+01  2.382E-05  1.446E+00  1.588E-03
   86   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1160.00  5.104E+02  4.596E+02  3.343E+00  4.102E-01  4.563E+01  2.867E-05  1.446E+00  1.675E-03
   87   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1150.00  5.104E+02  4.596E+02  3.353E+00  3.998E-01  4.564E+01  3.461E-05  1.446E+00  1.768E-03
   88   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1140.00  5.104E+02  4.596E+02  3.363E+00  3.894E-01  4.565E+01  4.190E-05  1.446E+00  1.868E-03
   89   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1130.00  5.104E+02  4.596E+02  3.374E+00  3.790E-01  4.566E+01  5.087E-05  1.446E+00  1.975E-03
   90   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1120.00  5.104E+02  4.595E+02  3.384E+00  3.687E-01  4.567E+01  6.195E-05  1.446E+00  2.090E-03
   91   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1110.00  5.104E+02  4.595E+02  3.394E+00  3.584E-01  4.568E+01  7.568E-05  1.446E+00  2.214E-03
   92   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1100.00  5.104E+02  4.595E+02  3.405E+00  3.481E-01  4.569E+01  9.275E-05  1.446E+00  2.348E-03
   93   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1090.00  5.104E+02  4.595E+02  3.415E+00  3.379E-01  4.570E+01  1.140E-04  1.446E+00  2.492E-03
   94   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1080.00  5.104E+02  4.595E+02  3.425E+00  3.277E-01  4.571E+01  1.407E-04  1.446E+00  2.647E-03
   95   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1070.00  5.104E+02  4.595E+02  3.435E+00  3.176E-01  4.572E+01  1.742E-04  1.445E+00  2.815E-03
   96   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1060.00  5.104E+02  4.595E+02  3.445E+00  3.075E-01  4.573E+01  2.164E-04  1.445E+00  2.997E-03
   97   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1050.00  5.104E+02  4.595E+02  3.454E+00  2.975E-01  4.574E+01  2.698E-04  1.445E+00  3.193E-03
   98   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1040.00  5.104E+02  4.595E+02  3.464E+00  2.876E-01  4.575E+01  3.377E-04  1.445E+00  3.407E-03
   99   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1030.00  5.104E+02  4.595E+02  3.474E+00  2.777E-01  4.576E+01  4.242E-04  1.445E+00  3.638E-03
  100   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1020.00  5.104E+02  4.594E+02  3.483E+00  2.679E-01  4.577E+01  5.349E-04  1.445E+00  3.890E-03
  101   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1010.00  5.104E+02  4.594E+02  3.492E+00  2.582E-01  4.578E+01  6.772E-04  1.445E+00  4.163E-03
  102   1    nobuffer  Earth         1.00    100.00    748.51   1118.25   1000.00  5.104E+02  4.594E+02  3.501E+00  2.486E-01  4.579E+01  8.608E-04  1.445E+00  4.461E-03
  103   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    990.00  5.104E+02  4.594E+02  3.510E+00  2.391E-01  4.580E+01  1.099E-03  1.444E+00  4.786E-03
  104   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    980.00  5.104E+02  4.594E+02  3.518E+00  2.297E-01  4.580E+01  1.408E-03  1.444E+00  5.141E-03
  105   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    970.00  5.104E+02  4.594E+02  3.525E+00  2.204E-01  4.581E+01  1.812E-03  1.444E+00  5.528E-03
  106   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    960.00  5.104E+02  4.594E+02  3.532E+00  2.112E-01  4.582E+01  2.342E-03  1.444E+00  5.952E-03
  107   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    950.00  5.104E+02  4.594E+02  3.539E+00  2.021E-01  4.583E+01  3.038E-03  1.444E+00  6.416E-03
  108   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    940.00  5.104E+02  4.594E+02  3.544E+00  1.931E-01  4.584E+01  3.959E-03  1.443E+00  6.923E-03
  109   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    930.00  5.104E+02  4.594E+02  3.548E+00  1.842E-01  4.585E+01  5.178E-03  1.443E+00  7.478E-03
  110   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    920.00  5.104E+02  4.594E+02  3.550E+00  1.755E-01  4.585E+01  6.796E-03  1.443E+00  8.086E-03
  111   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    910.00  5.104E+02  4.594E+02  3.551E+00  1.668E-01  4.586E+01  8.948E-03  1.443E+00  8.749E-03
  112   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    900.00  5.104E+02  4.594E+02  3.548E+00  1.581E-01  4.587E+01  1.181E-02  1.442E+00  9.471E-03
  113   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    890.00  5.104E+02  4.594E+02  3.541E+00  1.496E-01  4.587E+01  1.562E-02  1.442E+00  1.025E-02
  114   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    880.00  5.104E+02  4.594E+02  3.530E+00  1.411E-01  4.588E+01  2.066E-02  1.441E+00  1.110E-02
  115   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    870.00  5.104E+02  4.594E+02  3.512E+00  1.326E-01  4.588E+01  2.731E-02  1.441E+00  1.201E-02
  116   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    860.00  5.104E+02  4.594E+02  3.485E+00  1.241E-01  4.588E+01  3.600E-02  1.441E+00  1.297E-02
  117   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    850.00  5.104E+02  4.595E+02  3.449E+00  1.156E-01  4.588E+01  4.721E-02  1.440E+00  1.397E-02
  118   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    840.00  5.104E+02  4.595E+02  3.401E+00  1.071E-01  4.588E+01  6.144E-02  1.440E+00  1.500E-02
  119   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    830.00  5.104E+02  4.596E+02  3.339E+00  9.861E-02  4.587E+01  7.915E-02  1.439E+00  1.604E-02
  120   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    820.00  5.104E+02  4.596E+02  3.262E+00  9.016E-02  4.586E+01  1.007E-01  1.439E+00  1.706E-02
  121   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    810.00  5.104E+02  4.597E+02  3.168E+00  8.179E-02  4.585E+01  1.262E-01  1.439E+00  1.804E-02
  122   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    800.00  5.104E+02  4.598E+02  3.059E+00  7.359E-02  4.583E+01  1.557E-01  1.438E+00  1.895E-02
  123   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    790.00  5.104E+02  4.600E+02  2.935E+00  6.564E-02  4.582E+01  1.888E-01  1.438E+00  1.976E-02
  124   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    780.00  5.104E+02  4.601E+02  2.798E+00  5.804E-02  4.579E+01  2.252E-01  1.438E+00  2.048E-02
  125   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    770.00  5.104E+02  4.602E+02  2.650E+00  5.086E-02  4.577E+01  2.640E-01  1.438E+00  2.107E-02
  126   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    760.00  5.104E+02  4.604E+02  2.494E+00  4.418E-02  4.574E+01  3.048E-01  1.438E+00  2.154E-02
  127   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    750.00  5.104E+02  4.605E+02  2.334E+00  3.804E-02  4.571E+01  3.466E-01  1.438E+00  2.188E-02
  128   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    740.00  5.104E+02  4.607E+02  2.170E+00  3.247E-02  4.568E+01  3.890E-01  1.438E+00  2.211E-02
  129   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    730.00  5.104E+02  4.608E+02  2.007E+00  2.748E-02  4.566E+01  4.312E-01  1.438E+00  2.222E-02
  130   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    720.00  5.104E+02  4.610E+02  1.846E+00  2.305E-02  4.563E+01  4.728E-01  1.438E+00  2.222E-02
  131   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    710.00  5.104E+02  4.611E+02  1.688E+00  1.918E-02  4.560E+01  5.133E-01  1.439E+00  2.212E-02
  132   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    700.00  5.104E+02  4.613E+02  1.536E+00  1.582E-02  4.557E+01  5.522E-01  1.439E+00  2.194E-02
  133   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    690.00  5.104E+02  4.614E+02  1.391E+00  1.293E-02  4.554E+01  5.894E-01  1.439E+00  2.167E-02
  134   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    680.00  5.104E+02  4.616E+02  1.253E+00  1.048E-02  4.551E+01  6.246E-01  1.440E+00  2.133E-02
  135   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    670.00  5.104E+02  4.617E+02  1.123E+00  8.423E-03  4.549E+01  6.577E-01  1.440E+00  2.093E-02
  136   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    660.00  5.104E+02  4.618E+02  1.002E+00  6.706E-03  4.546E+01  6.886E-01  1.441E+00  2.047E-02
  137   1    nobuffer  Earth         1.00    100.00    748.51   1118.25    650.00  5.104E+02  4.619E+02  8.893E-01  5.290E-03  4.544E+01  7.172E-01  1.441E+00  1.997E-02
