 planet=Earth        Mplanet=  1.00   buffer=nobuffer pCO2=   100.000 pH2O=   500.000 minpH2O=    10.000 pN2=     2.000 pCO=     0.000

                         M_i    N_O   buffer   planet           PCO2     T_q(CH4)  T_q(NH3)             H2O        H2         CO         CO2        CH4        N2         NH3     
 quenched columns     3.98E+24   1   nobuffer  Earth            100.00    743.06   1113.17            2.572E+04  3.931E+02  2.909E+00  1.226E+03  1.086E+03  6.867E+01  8.128E+00
 quenched pressures   3.98E+24   1   nobuffer  Earth            100.00    743.06   1113.17            4.761E+02  7.276E+00  5.384E-02  2.269E+01  2.010E+01  1.203E+00  1.424E-01
 dry pressures        3.98E+24   1   nobuffer  Earth            100.00    743.06   1113.17            0.000E+00  1.029E+01  7.616E-02  3.209E+01  2.843E+01  1.798E+00  2.128E-01

   i   N_O   buffer    planet       Mplanet   PCO2    T_q(CH4)  T_q(NH3)   T[K]    P[bars]      H2O        H2         CO         CO2        CH4        N2         NH3     
   14   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1880.00  5.275E+02  4.204E+02  6.605E+01  1.545E+01  2.435E+01  1.115E-03  1.243E+00  1.542E-02
   15   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1870.00  5.275E+02  4.204E+02  6.613E+01  1.538E+01  2.442E+01  1.203E-03  1.243E+00  1.573E-02
   16   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1860.00  5.275E+02  4.203E+02  6.620E+01  1.530E+01  2.450E+01  1.300E-03  1.243E+00  1.606E-02
   17   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1850.00  5.275E+02  4.202E+02  6.628E+01  1.522E+01  2.458E+01  1.405E-03  1.243E+00  1.640E-02
   18   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1840.00  5.275E+02  4.201E+02  6.636E+01  1.514E+01  2.466E+01  1.520E-03  1.243E+00  1.675E-02
   19   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1830.00  5.275E+02  4.200E+02  6.644E+01  1.506E+01  2.474E+01  1.646E-03  1.242E+00  1.711E-02
   20   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1820.00  5.275E+02  4.200E+02  6.652E+01  1.498E+01  2.482E+01  1.784E-03  1.242E+00  1.749E-02
   21   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1810.00  5.275E+02  4.199E+02  6.660E+01  1.490E+01  2.490E+01  1.935E-03  1.242E+00  1.787E-02
   22   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1800.00  5.275E+02  4.198E+02  6.668E+01  1.482E+01  2.498E+01  2.100E-03  1.242E+00  1.827E-02
   23   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1790.00  5.275E+02  4.197E+02  6.676E+01  1.474E+01  2.506E+01  2.282E-03  1.242E+00  1.868E-02
   24   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1780.00  5.275E+02  4.196E+02  6.685E+01  1.465E+01  2.515E+01  2.481E-03  1.241E+00  1.911E-02
   25   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1770.00  5.275E+02  4.196E+02  6.693E+01  1.457E+01  2.523E+01  2.701E-03  1.241E+00  1.955E-02
   26   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1760.00  5.275E+02  4.195E+02  6.702E+01  1.448E+01  2.532E+01  2.942E-03  1.241E+00  2.000E-02
   27   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1750.00  5.275E+02  4.194E+02  6.710E+01  1.440E+01  2.540E+01  3.209E-03  1.241E+00  2.047E-02
   28   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1740.00  5.275E+02  4.193E+02  6.719E+01  1.431E+01  2.549E+01  3.502E-03  1.240E+00  2.096E-02
   29   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1730.00  5.275E+02  4.192E+02  6.728E+01  1.422E+01  2.558E+01  3.827E-03  1.240E+00  2.146E-02
   30   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1720.00  5.275E+02  4.191E+02  6.736E+01  1.413E+01  2.567E+01  4.185E-03  1.240E+00  2.199E-02
   31   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1710.00  5.275E+02  4.190E+02  6.745E+01  1.404E+01  2.576E+01  4.581E-03  1.240E+00  2.253E-02
   32   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1700.00  5.275E+02  4.189E+02  6.754E+01  1.395E+01  2.585E+01  5.020E-03  1.239E+00  2.309E-02
   33   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1690.00  5.275E+02  4.188E+02  6.764E+01  1.385E+01  2.595E+01  5.507E-03  1.239E+00  2.367E-02
   34   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1680.00  5.275E+02  4.188E+02  6.773E+01  1.376E+01  2.604E+01  6.047E-03  1.239E+00  2.427E-02
   35   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1670.00  5.275E+02  4.187E+02  6.782E+01  1.366E+01  2.613E+01  6.648E-03  1.239E+00  2.490E-02
   36   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1660.00  5.275E+02  4.186E+02  6.791E+01  1.357E+01  2.623E+01  7.315E-03  1.238E+00  2.555E-02
   37   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1650.00  5.275E+02  4.185E+02  6.801E+01  1.347E+01  2.633E+01  8.059E-03  1.238E+00  2.622E-02
   38   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1640.00  5.275E+02  4.184E+02  6.810E+01  1.337E+01  2.642E+01  8.888E-03  1.238E+00  2.693E-02
   39   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1630.00  5.275E+02  4.183E+02  6.820E+01  1.327E+01  2.652E+01  9.814E-03  1.237E+00  2.765E-02
   40   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1620.00  5.275E+02  4.182E+02  6.830E+01  1.317E+01  2.662E+01  1.085E-02  1.237E+00  2.841E-02
   41   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1610.00  5.275E+02  4.181E+02  6.840E+01  1.307E+01  2.672E+01  1.201E-02  1.236E+00  2.920E-02
   42   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1600.00  5.275E+02  4.180E+02  6.849E+01  1.297E+01  2.683E+01  1.330E-02  1.236E+00  3.001E-02
   43   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1590.00  5.275E+02  4.179E+02  6.859E+01  1.286E+01  2.693E+01  1.476E-02  1.236E+00  3.087E-02
   44   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1580.00  5.275E+02  4.178E+02  6.869E+01  1.276E+01  2.703E+01  1.639E-02  1.235E+00  3.175E-02
   45   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1570.00  5.275E+02  4.177E+02  6.879E+01  1.265E+01  2.714E+01  1.822E-02  1.235E+00  3.267E-02
   46   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1560.00  5.275E+02  4.176E+02  6.889E+01  1.254E+01  2.725E+01  2.029E-02  1.234E+00  3.363E-02
   47   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1550.00  5.275E+02  4.175E+02  6.900E+01  1.243E+01  2.735E+01  2.262E-02  1.234E+00  3.463E-02
   48   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1540.00  5.275E+02  4.174E+02  6.910E+01  1.232E+01  2.746E+01  2.525E-02  1.233E+00  3.568E-02
   49   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1530.00  5.275E+02  4.173E+02  6.920E+01  1.221E+01  2.757E+01  2.822E-02  1.233E+00  3.676E-02
   50   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1520.00  5.275E+02  4.172E+02  6.930E+01  1.209E+01  2.768E+01  3.159E-02  1.232E+00  3.790E-02
   51   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1510.00  5.275E+02  4.171E+02  6.940E+01  1.198E+01  2.780E+01  3.540E-02  1.232E+00  3.908E-02
   52   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1500.00  5.275E+02  4.170E+02  6.950E+01  1.186E+01  2.791E+01  3.972E-02  1.231E+00  4.031E-02
   53   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1490.00  5.275E+02  4.169E+02  6.960E+01  1.174E+01  2.802E+01  4.463E-02  1.230E+00  4.160E-02
   54   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1480.00  5.275E+02  4.168E+02  6.970E+01  1.162E+01  2.814E+01  5.022E-02  1.230E+00  4.295E-02
   55   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1470.00  5.275E+02  4.167E+02  6.980E+01  1.150E+01  2.826E+01  5.659E-02  1.229E+00  4.435E-02
   56   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1460.00  5.275E+02  4.166E+02  6.990E+01  1.138E+01  2.837E+01  6.385E-02  1.228E+00  4.582E-02
   57   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1450.00  5.275E+02  4.165E+02  6.999E+01  1.125E+01  2.849E+01  7.214E-02  1.228E+00  4.736E-02
   58   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1440.00  5.275E+02  4.164E+02  7.009E+01  1.112E+01  2.861E+01  8.162E-02  1.227E+00  4.896E-02
   59   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1430.00  5.275E+02  4.163E+02  7.018E+01  1.099E+01  2.873E+01  9.247E-02  1.226E+00  5.064E-02
   60   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1420.00  5.275E+02  4.162E+02  7.026E+01  1.086E+01  2.885E+01  1.049E-01  1.225E+00  5.239E-02
   61   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1410.00  5.275E+02  4.161E+02  7.034E+01  1.073E+01  2.898E+01  1.192E-01  1.224E+00  5.422E-02
   62   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1400.00  5.275E+02  4.160E+02  7.042E+01  1.059E+01  2.910E+01  1.356E-01  1.224E+00  5.614E-02
   63   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1390.00  5.275E+02  4.160E+02  7.049E+01  1.045E+01  2.922E+01  1.544E-01  1.223E+00  5.814E-02
   64   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1380.00  5.275E+02  4.159E+02  7.055E+01  1.031E+01  2.935E+01  1.761E-01  1.222E+00  6.023E-02
   65   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1370.00  5.275E+02  4.159E+02  7.060E+01  1.016E+01  2.947E+01  2.010E-01  1.221E+00  6.242E-02
   66   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1360.00  5.275E+02  4.158E+02  7.065E+01  1.002E+01  2.959E+01  2.298E-01  1.220E+00  6.470E-02
   67   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1350.00  5.275E+02  4.158E+02  7.068E+01  9.864E+00  2.972E+01  2.629E-01  1.219E+00  6.708E-02
   68   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1340.00  5.275E+02  4.158E+02  7.069E+01  9.709E+00  2.984E+01  3.011E-01  1.218E+00  6.957E-02
   69   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1330.00  5.275E+02  4.158E+02  7.069E+01  9.549E+00  2.996E+01  3.451E-01  1.217E+00  7.216E-02
   70   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1320.00  5.275E+02  4.158E+02  7.066E+01  9.385E+00  3.008E+01  3.958E-01  1.215E+00  7.485E-02
   71   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1310.00  5.275E+02  4.158E+02  7.062E+01  9.216E+00  3.020E+01  4.542E-01  1.214E+00  7.765E-02
   72   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1300.00  5.275E+02  4.159E+02  7.054E+01  9.042E+00  3.032E+01  5.213E-01  1.213E+00  8.056E-02
   73   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1290.00  5.275E+02  4.160E+02  7.044E+01  8.862E+00  3.043E+01  5.984E-01  1.212E+00  8.357E-02
   74   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1280.00  5.275E+02  4.161E+02  7.030E+01  8.676E+00  3.055E+01  6.868E-01  1.211E+00  8.668E-02
   75   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1270.00  5.276E+02  4.163E+02  7.012E+01  8.483E+00  3.065E+01  7.878E-01  1.210E+00  8.988E-02
   76   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1260.00  5.276E+02  4.165E+02  6.989E+01  8.283E+00  3.075E+01  9.031E-01  1.209E+00  9.318E-02
   77   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1250.00  5.276E+02  4.167E+02  6.962E+01  8.076E+00  3.085E+01  1.034E+00  1.208E+00  9.655E-02
   78   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1240.00  5.276E+02  4.170E+02  6.929E+01  7.861E+00  3.094E+01  1.182E+00  1.207E+00  9.999E-02
   79   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1230.00  5.276E+02  4.174E+02  6.889E+01  7.638E+00  3.102E+01  1.349E+00  1.206E+00  1.035E-01
   80   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1220.00  5.276E+02  4.178E+02  6.843E+01  7.407E+00  3.109E+01  1.537E+00  1.205E+00  1.070E-01
   81   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1210.00  5.276E+02  4.183E+02  6.790E+01  7.168E+00  3.115E+01  1.745E+00  1.204E+00  1.106E-01
   82   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1200.00  5.276E+02  4.189E+02  6.729E+01  6.922E+00  3.120E+01  1.977E+00  1.203E+00  1.141E-01
   83   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1190.00  5.276E+02  4.195E+02  6.661E+01  6.667E+00  3.124E+01  2.232E+00  1.203E+00  1.177E-01
   84   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1180.00  5.276E+02  4.203E+02  6.584E+01  6.406E+00  3.127E+01  2.511E+00  1.202E+00  1.212E-01
   85   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1170.00  5.276E+02  4.211E+02  6.498E+01  6.139E+00  3.128E+01  2.814E+00  1.202E+00  1.247E-01
   86   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1160.00  5.276E+02  4.220E+02  6.405E+01  5.867E+00  3.127E+01  3.142E+00  1.202E+00  1.281E-01
   87   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1150.00  5.276E+02  4.229E+02  6.303E+01  5.592E+00  3.125E+01  3.493E+00  1.202E+00  1.314E-01
   88   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1140.00  5.276E+02  4.240E+02  6.193E+01  5.313E+00  3.121E+01  3.867E+00  1.202E+00  1.345E-01
   89   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1130.00  5.276E+02  4.251E+02  6.075E+01  5.034E+00  3.115E+01  4.262E+00  1.202E+00  1.376E-01
   90   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1120.00  5.276E+02  4.263E+02  5.949E+01  4.755E+00  3.108E+01  4.678E+00  1.203E+00  1.405E-01
   91   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1110.00  5.276E+02  4.275E+02  5.816E+01  4.478E+00  3.099E+01  5.113E+00  1.204E+00  1.433E-01
   92   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1100.00  5.276E+02  4.289E+02  5.677E+01  4.203E+00  3.088E+01  5.564E+00  1.204E+00  1.459E-01
   93   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1090.00  5.276E+02  4.302E+02  5.532E+01  3.934E+00  3.075E+01  6.030E+00  1.205E+00  1.484E-01
   94   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1080.00  5.276E+02  4.317E+02  5.382E+01  3.670E+00  3.061E+01  6.509E+00  1.207E+00  1.507E-01
   95   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1070.00  5.276E+02  4.331E+02  5.227E+01  3.414E+00  3.045E+01  6.999E+00  1.208E+00  1.528E-01
   96   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1060.00  5.276E+02  4.347E+02  5.067E+01  3.166E+00  3.027E+01  7.497E+00  1.209E+00  1.547E-01
   97   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1050.00  5.276E+02  4.362E+02  4.905E+01  2.927E+00  3.008E+01  8.002E+00  1.211E+00  1.564E-01
   98   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1040.00  5.276E+02  4.378E+02  4.740E+01  2.697E+00  2.988E+01  8.512E+00  1.212E+00  1.579E-01
   99   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1030.00  5.276E+02  4.394E+02  4.572E+01  2.478E+00  2.966E+01  9.025E+00  1.214E+00  1.593E-01
  100   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1020.00  5.276E+02  4.410E+02  4.403E+01  2.270E+00  2.944E+01  9.539E+00  1.216E+00  1.604E-01
  101   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1010.00  5.276E+02  4.426E+02  4.234E+01  2.073E+00  2.920E+01  1.005E+01  1.218E+00  1.613E-01
  102   1    nobuffer  Earth         1.00    100.00    743.06   1113.17   1000.00  5.276E+02  4.442E+02  4.064E+01  1.887E+00  2.895E+01  1.056E+01  1.220E+00  1.621E-01
  103   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    990.00  5.276E+02  4.458E+02  3.894E+01  1.713E+00  2.869E+01  1.107E+01  1.222E+00  1.627E-01
  104   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    980.00  5.276E+02  4.475E+02  3.724E+01  1.550E+00  2.843E+01  1.157E+01  1.224E+00  1.631E-01
  105   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    970.00  5.276E+02  4.491E+02  3.556E+01  1.398E+00  2.816E+01  1.207E+01  1.227E+00  1.632E-01
  106   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    960.00  5.276E+02  4.507E+02  3.390E+01  1.257E+00  2.788E+01  1.256E+01  1.229E+00  1.632E-01
  107   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    950.00  5.276E+02  4.522E+02  3.226E+01  1.127E+00  2.761E+01  1.304E+01  1.231E+00  1.631E-01
  108   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    940.00  5.276E+02  4.538E+02  3.064E+01  1.008E+00  2.733E+01  1.351E+01  1.234E+00  1.627E-01
  109   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    930.00  5.276E+02  4.553E+02  2.905E+01  8.979E-01  2.704E+01  1.397E+01  1.236E+00  1.621E-01
  110   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    920.00  5.276E+02  4.568E+02  2.749E+01  7.975E-01  2.676E+01  1.442E+01  1.239E+00  1.614E-01
  111   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    910.00  5.276E+02  4.582E+02  2.597E+01  7.060E-01  2.648E+01  1.486E+01  1.241E+00  1.605E-01
  112   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    900.00  5.276E+02  4.596E+02  2.448E+01  6.230E-01  2.621E+01  1.528E+01  1.244E+00  1.594E-01
  113   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    890.00  5.276E+02  4.610E+02  2.304E+01  5.480E-01  2.593E+01  1.569E+01  1.246E+00  1.582E-01
  114   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    880.00  5.276E+02  4.624E+02  2.163E+01  4.804E-01  2.566E+01  1.609E+01  1.249E+00  1.568E-01
  115   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    870.00  5.276E+02  4.637E+02  2.027E+01  4.197E-01  2.539E+01  1.648E+01  1.252E+00  1.552E-01
  116   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    860.00  5.276E+02  4.649E+02  1.896E+01  3.653E-01  2.513E+01  1.685E+01  1.254E+00  1.535E-01
  117   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    850.00  5.276E+02  4.661E+02  1.769E+01  3.169E-01  2.488E+01  1.721E+01  1.257E+00  1.516E-01
  118   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    840.00  5.276E+02  4.673E+02  1.647E+01  2.739E-01  2.463E+01  1.755E+01  1.259E+00  1.495E-01
  119   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    830.00  5.276E+02  4.684E+02  1.530E+01  2.358E-01  2.439E+01  1.787E+01  1.262E+00  1.474E-01
  120   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    820.00  5.276E+02  4.695E+02  1.418E+01  2.022E-01  2.416E+01  1.819E+01  1.265E+00  1.451E-01
  121   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    810.00  5.276E+02  4.705E+02  1.312E+01  1.727E-01  2.394E+01  1.848E+01  1.267E+00  1.426E-01
  122   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    800.00  5.276E+02  4.715E+02  1.210E+01  1.469E-01  2.372E+01  1.877E+01  1.270E+00  1.401E-01
  123   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    790.00  5.276E+02  4.724E+02  1.113E+01  1.245E-01  2.352E+01  1.903E+01  1.273E+00  1.374E-01
  124   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    780.00  5.276E+02  4.733E+02  1.022E+01  1.050E-01  2.332E+01  1.929E+01  1.275E+00  1.346E-01
  125   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    770.00  5.276E+02  4.741E+02  9.354E+00  8.810E-02  2.314E+01  1.953E+01  1.278E+00  1.317E-01
  126   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    760.00  5.276E+02  4.749E+02  8.540E+00  7.360E-02  2.296E+01  1.975E+01  1.280E+00  1.287E-01
  127   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    750.00  5.276E+02  4.756E+02  7.774E+00  6.119E-02  2.279E+01  1.996E+01  1.283E+00  1.257E-01
  128   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    740.00  5.276E+02  4.763E+02  7.057E+00  5.060E-02  2.264E+01  2.016E+01  1.285E+00  1.226E-01
  129   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    730.00  5.276E+02  4.769E+02  6.387E+00  4.162E-02  2.249E+01  2.034E+01  1.288E+00  1.194E-01
  130   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    720.00  5.276E+02  4.775E+02  5.763E+00  3.404E-02  2.235E+01  2.051E+01  1.290E+00  1.161E-01
  131   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    710.00  5.276E+02  4.781E+02  5.183E+00  2.768E-02  2.222E+01  2.067E+01  1.293E+00  1.128E-01
  132   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    700.00  5.276E+02  4.786E+02  4.647E+00  2.236E-02  2.210E+01  2.082E+01  1.295E+00  1.095E-01
  133   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    690.00  5.276E+02  4.791E+02  4.152E+00  1.796E-02  2.199E+01  2.095E+01  1.297E+00  1.061E-01
  134   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    680.00  5.276E+02  4.795E+02  3.697E+00  1.432E-02  2.189E+01  2.108E+01  1.300E+00  1.027E-01
  135   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    670.00  5.276E+02  4.799E+02  3.280E+00  1.134E-02  2.180E+01  2.119E+01  1.302E+00  9.927E-02
  136   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    660.00  5.276E+02  4.803E+02  2.899E+00  8.909E-03  2.171E+01  2.130E+01  1.304E+00  9.586E-02
  137   1    nobuffer  Earth         1.00    100.00    743.06   1113.17    650.00  5.275E+02  4.806E+02  2.552E+00  6.946E-03  2.163E+01  2.139E+01  1.306E+00  9.244E-02
