 planet=Earth        Mplanet=  1.00   buffer=nobuffer pCO2=   100.000 pH2O=   500.000 minpH2O=    10.000 pN2=     2.000 pCO=     0.000

                         M_i    N_O   buffer   planet           PCO2     T_q(CH4)  T_q(NH3)             H2O        H2         CO         CO2        CH4        N2         NH3     
 quenched columns     2.51E+22   1   nobuffer  Earth            100.00    852.99   1191.54            2.668E+03  2.275E+01  6.727E+00  2.308E+03  1.059E-01  7.274E+01  2.531E-03
 quenched pressures   2.51E+22   1   nobuffer  Earth            100.00    852.99   1191.54            7.834E+01  6.681E-01  1.975E-01  6.775E+01  3.111E-03  2.136E+00  7.431E-05
 dry pressures        2.51E+22   1   nobuffer  Earth            100.00    852.99   1191.54            0.000E+00  9.624E-01  2.845E-01  9.761E+01  4.481E-03  3.077E+00  1.071E-04

   i   N_O   buffer    planet       Mplanet   PCO2    T_q(CH4)  T_q(NH3)   T[K]    P[bars]      H2O        H2         CO         CO2        CH4        N2         NH3     
   20   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1820.00  1.491E+02  7.880E+01  2.064E-01  6.716E-01  6.728E+01  1.271E-11  2.136E+00  3.961E-06
   21   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1810.00  1.491E+02  7.880E+01  2.079E-01  6.700E-01  6.728E+01  1.411E-11  2.136E+00  4.089E-06
   22   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1800.00  1.491E+02  7.880E+01  2.096E-01  6.684E-01  6.728E+01  1.565E-11  2.136E+00  4.221E-06
   23   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1790.00  1.491E+02  7.880E+01  2.112E-01  6.668E-01  6.728E+01  1.744E-11  2.136E+00  4.360E-06
   24   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1780.00  1.491E+02  7.880E+01  2.129E-01  6.651E-01  6.729E+01  1.936E-11  2.136E+00  4.504E-06
   25   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1770.00  1.491E+02  7.879E+01  2.146E-01  6.634E-01  6.729E+01  2.160E-11  2.136E+00  4.655E-06
   26   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1760.00  1.491E+02  7.879E+01  2.164E-01  6.616E-01  6.729E+01  2.410E-11  2.136E+00  4.813E-06
   27   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1750.00  1.491E+02  7.879E+01  2.181E-01  6.598E-01  6.729E+01  2.690E-11  2.136E+00  4.978E-06
   28   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1740.00  1.491E+02  7.879E+01  2.200E-01  6.580E-01  6.729E+01  3.007E-11  2.136E+00  5.151E-06
   29   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1730.00  1.491E+02  7.879E+01  2.218E-01  6.562E-01  6.730E+01  3.367E-11  2.136E+00  5.332E-06
   30   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1720.00  1.491E+02  7.878E+01  2.237E-01  6.543E-01  6.730E+01  3.775E-11  2.136E+00  5.521E-06
   31   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1710.00  1.491E+02  7.878E+01  2.256E-01  6.524E-01  6.730E+01  4.238E-11  2.136E+00  5.719E-06
   32   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1700.00  1.491E+02  7.878E+01  2.276E-01  6.504E-01  6.730E+01  4.761E-11  2.136E+00  5.927E-06
   33   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1690.00  1.491E+02  7.878E+01  2.296E-01  6.484E-01  6.730E+01  5.358E-11  2.136E+00  6.144E-06
   34   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1680.00  1.491E+02  7.878E+01  2.316E-01  6.464E-01  6.731E+01  6.036E-11  2.136E+00  6.372E-06
   35   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1670.00  1.491E+02  7.877E+01  2.337E-01  6.443E-01  6.731E+01  6.812E-11  2.136E+00  6.612E-06
   36   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1660.00  1.491E+02  7.877E+01  2.358E-01  6.422E-01  6.731E+01  7.700E-11  2.136E+00  6.863E-06
   37   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1650.00  1.491E+02  7.877E+01  2.379E-01  6.401E-01  6.731E+01  8.708E-11  2.136E+00  7.127E-06
   38   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1640.00  1.491E+02  7.877E+01  2.401E-01  6.379E-01  6.731E+01  9.870E-11  2.136E+00  7.405E-06
   39   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1630.00  1.491E+02  7.877E+01  2.424E-01  6.356E-01  6.732E+01  1.120E-10  2.136E+00  7.696E-06
   40   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1620.00  1.491E+02  7.876E+01  2.446E-01  6.333E-01  6.732E+01  1.273E-10  2.136E+00  8.003E-06
   41   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1610.00  1.491E+02  7.876E+01  2.470E-01  6.310E-01  6.732E+01  1.449E-10  2.136E+00  8.326E-06
   42   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1600.00  1.491E+02  7.876E+01  2.493E-01  6.286E-01  6.732E+01  1.651E-10  2.136E+00  8.666E-06
   43   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1590.00  1.491E+02  7.876E+01  2.518E-01  6.262E-01  6.733E+01  1.885E-10  2.136E+00  9.024E-06
   44   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1580.00  1.491E+02  7.875E+01  2.542E-01  6.237E-01  6.733E+01  2.156E-10  2.136E+00  9.401E-06
   45   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1570.00  1.491E+02  7.875E+01  2.568E-01  6.212E-01  6.733E+01  2.469E-10  2.136E+00  9.799E-06
   46   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1560.00  1.491E+02  7.875E+01  2.594E-01  6.186E-01  6.733E+01  2.832E-10  2.136E+00  1.022E-05
   47   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1550.00  1.491E+02  7.875E+01  2.620E-01  6.160E-01  6.734E+01  3.254E-10  2.136E+00  1.066E-05
   48   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1540.00  1.491E+02  7.874E+01  2.647E-01  6.133E-01  6.734E+01  3.746E-10  2.136E+00  1.113E-05
   49   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1530.00  1.491E+02  7.874E+01  2.674E-01  6.106E-01  6.734E+01  4.318E-10  2.136E+00  1.163E-05
   50   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1520.00  1.491E+02  7.874E+01  2.702E-01  6.077E-01  6.734E+01  4.987E-10  2.136E+00  1.215E-05
   51   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1510.00  1.491E+02  7.874E+01  2.731E-01  6.049E-01  6.735E+01  5.770E-10  2.136E+00  1.270E-05
   52   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1500.00  1.491E+02  7.873E+01  2.760E-01  6.020E-01  6.735E+01  6.689E-10  2.136E+00  1.329E-05
   53   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1490.00  1.491E+02  7.873E+01  2.790E-01  5.990E-01  6.735E+01  7.767E-10  2.136E+00  1.391E-05
   54   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1480.00  1.491E+02  7.873E+01  2.821E-01  5.959E-01  6.736E+01  9.035E-10  2.136E+00  1.457E-05
   55   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1470.00  1.491E+02  7.872E+01  2.852E-01  5.928E-01  6.736E+01  1.053E-09  2.136E+00  1.527E-05
   56   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1460.00  1.491E+02  7.872E+01  2.884E-01  5.896E-01  6.736E+01  1.230E-09  2.136E+00  1.601E-05
   57   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1450.00  1.491E+02  7.872E+01  2.916E-01  5.863E-01  6.737E+01  1.439E-09  2.136E+00  1.680E-05
   58   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1440.00  1.491E+02  7.871E+01  2.950E-01  5.830E-01  6.737E+01  1.687E-09  2.136E+00  1.764E-05
   59   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1430.00  1.491E+02  7.871E+01  2.984E-01  5.796E-01  6.737E+01  1.982E-09  2.136E+00  1.853E-05
   60   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1420.00  1.491E+02  7.871E+01  3.018E-01  5.761E-01  6.738E+01  2.333E-09  2.136E+00  1.948E-05
   61   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1410.00  1.491E+02  7.870E+01  3.054E-01  5.726E-01  6.738E+01  2.753E-09  2.136E+00  2.048E-05
   62   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1400.00  1.491E+02  7.870E+01  3.090E-01  5.689E-01  6.738E+01  3.254E-09  2.136E+00  2.156E-05
   63   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1390.00  1.491E+02  7.870E+01  3.128E-01  5.652E-01  6.739E+01  3.856E-09  2.136E+00  2.271E-05
   64   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1380.00  1.491E+02  7.869E+01  3.166E-01  5.614E-01  6.739E+01  4.578E-09  2.136E+00  2.393E-05
   65   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1370.00  1.491E+02  7.869E+01  3.204E-01  5.575E-01  6.739E+01  5.449E-09  2.136E+00  2.524E-05
   66   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1360.00  1.491E+02  7.868E+01  3.244E-01  5.536E-01  6.740E+01  6.499E-09  2.136E+00  2.664E-05
   67   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1350.00  1.491E+02  7.868E+01  3.285E-01  5.495E-01  6.740E+01  7.770E-09  2.136E+00  2.814E-05
   68   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1340.00  1.491E+02  7.868E+01  3.326E-01  5.454E-01  6.741E+01  9.312E-09  2.136E+00  2.974E-05
   69   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1330.00  1.491E+02  7.867E+01  3.369E-01  5.411E-01  6.741E+01  1.119E-08  2.136E+00  3.145E-05
   70   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1320.00  1.491E+02  7.867E+01  3.412E-01  5.368E-01  6.741E+01  1.347E-08  2.136E+00  3.329E-05
   71   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1310.00  1.491E+02  7.866E+01  3.457E-01  5.323E-01  6.742E+01  1.626E-08  2.136E+00  3.527E-05
   72   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1300.00  1.491E+02  7.866E+01  3.502E-01  5.278E-01  6.742E+01  1.968E-08  2.136E+00  3.739E-05
   73   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1290.00  1.491E+02  7.865E+01  3.549E-01  5.231E-01  6.743E+01  2.389E-08  2.136E+00  3.967E-05
   74   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1280.00  1.491E+02  7.865E+01  3.596E-01  5.184E-01  6.743E+01  2.906E-08  2.136E+00  4.212E-05
   75   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1270.00  1.491E+02  7.864E+01  3.645E-01  5.135E-01  6.744E+01  3.545E-08  2.136E+00  4.476E-05
   76   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1260.00  1.491E+02  7.864E+01  3.695E-01  5.085E-01  6.744E+01  4.337E-08  2.136E+00  4.760E-05
   77   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1250.00  1.491E+02  7.863E+01  3.745E-01  5.034E-01  6.745E+01  5.320E-08  2.136E+00  5.067E-05
   78   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1240.00  1.491E+02  7.863E+01  3.798E-01  4.982E-01  6.745E+01  6.544E-08  2.136E+00  5.398E-05
   79   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1230.00  1.491E+02  7.862E+01  3.851E-01  4.929E-01  6.746E+01  8.073E-08  2.136E+00  5.756E-05
   80   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1220.00  1.491E+02  7.862E+01  3.905E-01  4.875E-01  6.746E+01  9.988E-08  2.136E+00  6.143E-05
   81   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1210.00  1.491E+02  7.861E+01  3.961E-01  4.819E-01  6.747E+01  1.239E-07  2.136E+00  6.561E-05
   82   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1200.00  1.491E+02  7.861E+01  4.018E-01  4.762E-01  6.748E+01  1.543E-07  2.136E+00  7.015E-05
   83   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1190.00  1.491E+02  7.860E+01  4.076E-01  4.704E-01  6.748E+01  1.926E-07  2.136E+00  7.507E-05
   84   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1180.00  1.491E+02  7.860E+01  4.135E-01  4.644E-01  6.749E+01  2.412E-07  2.136E+00  8.042E-05
   85   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1170.00  1.491E+02  7.859E+01  4.196E-01  4.584E-01  6.749E+01  3.031E-07  2.136E+00  8.622E-05
   86   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1160.00  1.491E+02  7.858E+01  4.258E-01  4.522E-01  6.750E+01  3.821E-07  2.136E+00  9.254E-05
   87   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1150.00  1.491E+02  7.858E+01  4.322E-01  4.458E-01  6.751E+01  4.832E-07  2.136E+00  9.941E-05
   88   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1140.00  1.491E+02  7.857E+01  4.386E-01  4.393E-01  6.751E+01  6.132E-07  2.136E+00  1.069E-04
   89   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1130.00  1.491E+02  7.856E+01  4.453E-01  4.327E-01  6.752E+01  7.808E-07  2.136E+00  1.151E-04
   90   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1120.00  1.491E+02  7.856E+01  4.520E-01  4.260E-01  6.753E+01  9.977E-07  2.136E+00  1.240E-04
   91   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1110.00  1.491E+02  7.855E+01  4.589E-01  4.191E-01  6.753E+01  1.279E-06  2.136E+00  1.338E-04
   92   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1100.00  1.491E+02  7.854E+01  4.659E-01  4.120E-01  6.754E+01  1.646E-06  2.136E+00  1.445E-04
   93   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1090.00  1.491E+02  7.854E+01  4.731E-01  4.049E-01  6.755E+01  2.127E-06  2.136E+00  1.562E-04
   94   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1080.00  1.491E+02  7.853E+01  4.804E-01  3.975E-01  6.755E+01  2.757E-06  2.136E+00  1.691E-04
   95   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1070.00  1.491E+02  7.852E+01  4.879E-01  3.901E-01  6.756E+01  3.588E-06  2.136E+00  1.832E-04
   96   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1060.00  1.491E+02  7.851E+01  4.955E-01  3.825E-01  6.757E+01  4.688E-06  2.136E+00  1.987E-04
   97   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1050.00  1.491E+02  7.851E+01  5.032E-01  3.747E-01  6.758E+01  6.149E-06  2.136E+00  2.158E-04
   98   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1040.00  1.491E+02  7.850E+01  5.111E-01  3.669E-01  6.758E+01  8.097E-06  2.136E+00  2.347E-04
   99   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1030.00  1.491E+02  7.849E+01  5.191E-01  3.588E-01  6.759E+01  1.071E-05  2.135E+00  2.555E-04
  100   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1020.00  1.491E+02  7.848E+01  5.272E-01  3.507E-01  6.760E+01  1.422E-05  2.135E+00  2.785E-04
  101   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1010.00  1.491E+02  7.847E+01  5.355E-01  3.424E-01  6.761E+01  1.896E-05  2.135E+00  3.039E-04
  102   1    nobuffer  Earth         1.00    100.00    852.99   1191.54   1000.00  1.491E+02  7.846E+01  5.439E-01  3.340E-01  6.762E+01  2.538E-05  2.135E+00  3.321E-04
  103   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    990.00  1.491E+02  7.846E+01  5.524E-01  3.255E-01  6.763E+01  3.414E-05  2.135E+00  3.634E-04
  104   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    980.00  1.491E+02  7.845E+01  5.610E-01  3.168E-01  6.763E+01  4.612E-05  2.135E+00  3.981E-04
  105   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    970.00  1.491E+02  7.844E+01  5.697E-01  3.080E-01  6.764E+01  6.258E-05  2.135E+00  4.367E-04
  106   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    960.00  1.491E+02  7.843E+01  5.785E-01  2.991E-01  6.765E+01  8.531E-05  2.135E+00  4.797E-04
  107   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    950.00  1.491E+02  7.842E+01  5.874E-01  2.901E-01  6.766E+01  1.168E-04  2.135E+00  5.276E-04
  108   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    940.00  1.491E+02  7.841E+01  5.963E-01  2.810E-01  6.767E+01  1.607E-04  2.135E+00  5.811E-04
  109   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    930.00  1.491E+02  7.840E+01  6.053E-01  2.718E-01  6.768E+01  2.222E-04  2.135E+00  6.409E-04
  110   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    920.00  1.491E+02  7.839E+01  6.142E-01  2.625E-01  6.769E+01  3.085E-04  2.135E+00  7.077E-04
  111   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    910.00  1.491E+02  7.839E+01  6.231E-01  2.532E-01  6.770E+01  4.303E-04  2.135E+00  7.825E-04
  112   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    900.00  1.491E+02  7.838E+01  6.319E-01  2.437E-01  6.771E+01  6.028E-04  2.135E+00  8.662E-04
  113   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    890.00  1.491E+02  7.837E+01  6.405E-01  2.341E-01  6.772E+01  8.479E-04  2.135E+00  9.599E-04
  114   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    880.00  1.491E+02  7.836E+01  6.488E-01  2.244E-01  6.773E+01  1.197E-03  2.135E+00  1.065E-03
  115   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    870.00  1.491E+02  7.835E+01  6.566E-01  2.146E-01  6.774E+01  1.695E-03  2.135E+00  1.182E-03
  116   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    860.00  1.491E+02  7.834E+01  6.638E-01  2.046E-01  6.775E+01  2.404E-03  2.135E+00  1.312E-03
  117   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    850.00  1.491E+02  7.834E+01  6.699E-01  1.945E-01  6.776E+01  3.412E-03  2.135E+00  1.456E-03
  118   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    840.00  1.491E+02  7.833E+01  6.746E-01  1.841E-01  6.777E+01  4.834E-03  2.135E+00  1.614E-03
  119   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    830.00  1.491E+02  7.832E+01  6.774E-01  1.734E-01  6.778E+01  6.819E-03  2.135E+00  1.785E-03
  120   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    820.00  1.491E+02  7.832E+01  6.775E-01  1.624E-01  6.779E+01  9.542E-03  2.135E+00  1.967E-03
  121   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    810.00  1.491E+02  7.832E+01  6.743E-01  1.511E-01  6.780E+01  1.319E-02  2.135E+00  2.157E-03
  122   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    800.00  1.491E+02  7.832E+01  6.670E-01  1.394E-01  6.781E+01  1.795E-02  2.135E+00  2.350E-03
  123   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    790.00  1.491E+02  7.833E+01  6.551E-01  1.274E-01  6.782E+01  2.394E-02  2.135E+00  2.540E-03
  124   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    780.00  1.491E+02  7.834E+01  6.384E-01  1.152E-01  6.783E+01  3.119E-02  2.135E+00  2.720E-03
  125   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    770.00  1.491E+02  7.835E+01  6.168E-01  1.031E-01  6.785E+01  3.964E-02  2.135E+00  2.883E-03
  126   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    760.00  1.491E+02  7.837E+01  5.909E-01  9.120E-02  6.786E+01  4.912E-02  2.136E+00  3.026E-03
  127   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    750.00  1.491E+02  7.839E+01  5.612E-01  7.979E-02  6.787E+01  5.942E-02  2.136E+00  3.146E-03
  128   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    740.00  1.491E+02  7.841E+01  5.287E-01  6.904E-02  6.788E+01  7.027E-02  2.136E+00  3.240E-03
  129   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    730.00  1.491E+02  7.844E+01  4.942E-01  5.911E-02  6.789E+01  8.140E-02  2.136E+00  3.309E-03
  130   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    720.00  1.491E+02  7.846E+01  4.586E-01  5.008E-02  6.789E+01  9.259E-02  2.137E+00  3.354E-03
  131   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    710.00  1.491E+02  7.849E+01  4.227E-01  4.200E-02  6.790E+01  1.036E-01  2.137E+00  3.377E-03
  132   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    700.00  1.491E+02  7.851E+01  3.870E-01  3.488E-02  6.791E+01  1.144E-01  2.137E+00  3.380E-03
  133   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    690.00  1.491E+02  7.854E+01  3.522E-01  2.869E-02  6.791E+01  1.246E-01  2.138E+00  3.364E-03
  134   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    680.00  1.491E+02  7.856E+01  3.186E-01  2.337E-02  6.792E+01  1.344E-01  2.138E+00  3.332E-03
  135   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    670.00  1.491E+02  7.859E+01  2.866E-01  1.885E-02  6.792E+01  1.436E-01  2.138E+00  3.286E-03
  136   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    660.00  1.491E+02  7.861E+01  2.563E-01  1.506E-02  6.792E+01  1.521E-01  2.138E+00  3.228E-03
  137   1    nobuffer  Earth         1.00    100.00    852.99   1191.54    650.00  1.491E+02  7.863E+01  2.281E-01  1.191E-02  6.793E+01  1.600E-01  2.139E+00  3.160E-03
